leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,70,212,145,998,4814,1225,32,11,4,7,5,9,24,12,5,4,6,12, Calibrated data,32.00990714,36.01271429,148.9854286,70.51554286,32.56761429,33.52083571,95.37121429,31.27798571,17.16818571,21.58487143,22.70054286,71.91821429,465.041,1426.387143,925.2742857,6095.627857,26435.45714,5747.97, 10:31:14, pos 1, 505 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,277,844,583,3956,19159,4899,127,45,16,34,21,37,99,49,22,16,24,47, Calibrated data,32.00991071,37.81335714,153.6412321,71.984625,35.824375,33.52083929,94.626125,31.98885714,20.84708929,22.18444643,22.70053571,70.41989286,460.0585714,1419.65875,930.0601786,6040.657143,26302.28571,5746.796429, 10:31:17, pos 1, 505 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,1,1,1,2,33,87,15,3,1,1,3,2,4,4,1,1,1,0, Calibrated data,40.01239286,108.0381429,124.1545357,117.5258929,32.56761071,41.90103571,223.5262857,42.65178571,12.26299286,23.98318929,18.91711786,0,33.21721786,33.64120714,31.90601071,61.07842857,906.0760714,2041.116071, 10:31:22, pos 1, 525 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,3,5,6,10,166,439,75,17,6,5,18,13,19,22,8,6,5,2, Calibrated data,48.01486429,129.6457857,117.9467857,129.2785,52.10817857,50.28125,223.5262857,48.33870714,12.26299286,31.17815,18.91711429,11.98636429,19.93032857,33.64120714,38.28721429,61.07844286,911.5671429,2059.885, 10:31:24, pos 1, 525 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,11,21,32,41,669,1775,303,68,23,19,113,56,102,135,35,28,19,8, Calibrated data,46.01425,203.4717857,158.2970536,198.325,56.99332143,58.66146429,225.7616071,48.33871429,11.64984107,33.57646429,17.97126786,11.9863625,18.26946429,35.32326786,51.049625,62.60541071,918.4316071,2082.173214, 10:31:27, pos 1, 525 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,1,1,1,2,1,1,2,6,9,699,1,2,2,2,1,1,3,2, Calibrated data,360.1114286,36.01271429,62.07725,58.76296429,32.56761071,41.90103571,29.80350357,85.30360714,8571.832143,23.98318929,56.75135714,59.93182143,33.21721786,33.64120714,31.90601071,61.07842857,27.45685,23.46110357, 10:31:33, pos 1, 630 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,7,5,4,10,7,4,8,32,47,3543,5,8,10,8,8,7,15,10, Calibrated data,376.1164286,36.01271429,62.07727143,47.01036429,52.10817857,58.66146429,23.8428,90.9905,8689.557143,19.18655,56.75135,59.93181429,46.50410714,33.64120714,25.52480714,61.07844286,38.43959286,18.76888571, 10:31:35, pos 1, 630 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,29,19,17,42,29,14,28,124,179,14168,15,32,36,26,25,22,59,39, Calibrated data,358.1108929,27.00953571,55.86953571,38.19592857,40.70951786,46.09114286,20.86244643,88.14705357,8687.103571,19.18655357,55.8055,58.43351786,48.16496429,31.95914286,27.12010714,64.13235714,39.81242857,16.42277321, 10:31:38, pos 1, 630 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,1,1,2,1,3,3,2,5,1,1,4,4,1,7,79,1478,82,6, Calibrated data,40.01239286,144.0508571,31.03863214,205.6703571,2572.841429,61929.75,29.80350357,71.08632143,12.26299286,47.96639286,1551.203571,179.7954643,33.21721786,33.64120714,63.81203571,30.53922143,82.37057143,70.38332143, 10:31:43, pos 1, 890 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,7,8,10,7,15,13,12,25,7,7,18,20,7,34,391,7350,411,31, Calibrated data,56.01734286,129.6457857,43.45408571,199.7940714,2546.787143,61594.53571,35.76420714,71.08632857,17.16818571,47.96637857,1554.987143,185.7886429,46.50410714,53.82592857,63.81202143,42.75490714,82.37057143,60.99887143, 10:31:45, pos 1, 890 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,28,32,49,29,61,52,47,101,27,27,78,81,28,138,1557,29117,1646,124, Calibrated data,54.01671429,140.4495893,43.45408929,202.7321429,2535.389286,61001.625,35.019125,71.79719643,16.55503929,48.56596429,1556.878571,185.7885714,46.50410714,53.82592857,78.16973214,44.281875,83.74339286,60.998875, 10:31:48, pos 1, 890 nm LED
