,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
250,Lasso alpha 0.001,Normal Quantile Transform,Quantile Transform,0.5418888586718764,0.09582515743374263,-0.24913740156282982,0.1424380795272851
251,Lasso alpha 0.001,Power Transform,None,0.6606083115623343,0.09178101477763358,0.43742621481902966,0.09843352263757216
252,Lasso alpha 0.001,Power Transform,Exponential,0.5636881580979396,0.1029190502947622,-0.3660124505456812,0.14112103079098498
253,Lasso alpha 0.001,Power Transform,Logarithm plus 1,0.09536468196197045,0.15982445531257888,-5.360190419267813,0.2667257753530656
254,Lasso alpha 0.001,Power Transform,Quantile Transform,0.5636881580979396,0.10291905029476216,0.17895008873282003,0.1386839908920824
255,LassoLars alpha 1,None,None,0.0,0.16682354230796673,-0.0007271123218601794,0.1653489404031008
256,LassoLars alpha 1,None,Exponential,0.0,0.16682354230796673,-0.07747084786030478,0.1593076573333333
257,LassoLars alpha 1,None,Logarithm plus 1,0.0,0.16682354230796673,-0.05131701627401353,0.16460926990697677
258,LassoLars alpha 1,None,Quantile Transform,0.0,0.16682354230796673,-0.06026924128581812,0.18791431020155042
259,LassoLars alpha 1,Exponential,None,-0.009199284335333457,0.16649209189655173,-0.0011468269911505402,0.1776269957637002
260,LassoLars alpha 1,Exponential,Exponential,-0.009199284335333457,0.16649209189655173,-0.0038061136291127617,0.1432591179733698
261,LassoLars alpha 1,Exponential,Logarithm plus 1,-0.009199284335333457,0.16649209189655173,-0.21098151096076068,0.17329161624563466
262,LassoLars alpha 1,Exponential,Quantile Transform,-0.009199284335333457,0.16649209189655173,-0.03357603522932018,0.15392925840676877
263,LassoLars alpha 1,LogarithmReciprocol,None,-0.03722252529475911,0.1699275427413889,-0.9723418725847828,0.1755209116548259
264,LassoLars alpha 1,LogarithmReciprocol,Exponential,-0.03722252529475911,0.1699275427413889,-0.039859266480624544,0.17497693750976603
265,LassoLars alpha 1,LogarithmReciprocol,Logarithm plus 1,-0.03722252529475911,0.1699275427413889,-0.29843230072283977,0.17682442313414432
266,LassoLars alpha 1,LogarithmReciprocol,Quantile Transform,-0.03722252529475911,0.1699275427413889,-0.0014663126693279516,0.18204032198971928
267,LassoLars alpha 1,Logarithm plus 1,None,-0.0039683261348251175,0.16766362885110736,-0.37025483718330987,0.18780732968334352
268,LassoLars alpha 1,Logarithm plus 1,Exponential,-0.0039683261348251175,0.16766362885110736,-0.08390892457686094,0.20720945006757688
269,LassoLars alpha 1,Logarithm plus 1,Logarithm plus 1,-0.0039683261348251175,0.16766362885110736,-0.0460664768256378,0.16042562975380723
270,LassoLars alpha 1,Logarithm plus 1,Quantile Transform,-0.0039683261348251175,0.16766362885110736,-0.004778874329792737,0.17755549480110216
271,LassoLars alpha 1,Exponential minus one,None,-0.15979827307303207,0.17904376674988604,-0.26282227764100474,0.20430588842902003
272,LassoLars alpha 1,Exponential minus one,Exponential,-0.15979827307303207,0.17904376674988604,-0.042895209340635176,0.15632219880110818
273,LassoLars alpha 1,Exponential minus one,Logarithm plus 1,-0.15979827307303207,0.17904376674988604,-0.3724164985598728,0.21193069614519724
274,LassoLars alpha 1,Exponential minus one,Quantile Transform,-0.15979827307303207,0.17904376674988604,-0.03457120889019216,0.1820256171492089
275,LassoLars alpha 1,Quantile Transform,None,-0.0001802735682621126,0.1666444873392774,-0.600611327916406,0.18978076468938718
276,LassoLars alpha 1,Quantile Transform,Exponential,-0.0001802735682621126,0.1666444873392774,-0.08385950775499906,0.1441069452169866
277,LassoLars alpha 1,Quantile Transform,Logarithm plus 1,-0.0001802735682621126,0.1666444873392774,-0.014741605937091284,0.16165117346335448
278,LassoLars alpha 1,Quantile Transform,Quantile Transform,-0.0001802735682621126,0.1666444873392774,-0.10022646820581849,0.1620339110920051
279,LassoLars alpha 1,Normal Quantile Transform,None,-3.2743298812309973e-06,0.16679941096094159,-0.0012613840815749455,0.2277165244813821
280,LassoLars alpha 1,Normal Quantile Transform,Exponential,-3.2743298812309973e-06,0.16679941096094159,-0.010337009690362553,0.13110921991457414
281,LassoLars alpha 1,Normal Quantile Transform,Logarithm plus 1,-3.2743298812309973e-06,0.16679941096094159,-0.00793800243840792,0.1748981654938912
282,LassoLars alpha 1,Normal Quantile Transform,Quantile Transform,-3.2743298812309973e-06,0.16679941096094159,-0.6504458664570139,0.18958631942183268
283,LassoLars alpha 1,Power Transform,None,-4.280779197496365e-05,0.1667362890276875,-0.05074467830988194,0.15741992115845208
284,LassoLars alpha 1,Power Transform,Exponential,-4.280779197496365e-05,0.1667362890276875,-0.009978875318821245,0.17488092735973274
285,LassoLars alpha 1,Power Transform,Logarithm plus 1,-4.280779197496365e-05,0.1667362890276875,-3.865860209950611e-06,0.16405956337473496
286,LassoLars alpha 1,Power Transform,Quantile Transform,-4.280779197496365e-05,0.1667362890276875,-0.00013824606409973406,0.17960233334064055
287,LassoLars alpha 0.1,None,None,0.0,0.16682354230796673,-0.1059016511990003,0.1754151838232558
288,LassoLars alpha 0.1,None,Exponential,0.0,0.16682354230796673,-0.1815136293115811,0.16598818196589143
289,LassoLars alpha 0.1,None,Logarithm plus 1,0.0,0.16682354230796673,-0.0003341799281071367,0.10029510032558141
290,LassoLars alpha 0.1,None,Quantile Transform,0.0,0.16682354230796673,-0.01347120417723735,0.18413639364651163
291,LassoLars alpha 0.1,Exponential,None,-0.009199284335333457,0.16649209189655173,-0.011730566633577633,0.16569816920857366
292,LassoLars alpha 0.1,Exponential,Exponential,-0.009199284335333457,0.16649209189655173,-0.08842255624525586,0.1337903192830076
293,LassoLars alpha 0.1,Exponential,Logarithm plus 1,-0.009199284335333457,0.16649209189655173,-0.033962350480716275,0.14677044477384912
294,LassoLars alpha 0.1,Exponential,Quantile Transform,-0.009199284335333457,0.16649209189655173,-0.34318166006810347,0.20633548113319125
295,LassoLars alpha 0.1,LogarithmReciprocol,None,-0.03722252529475911,0.1699275427413889,-0.0034613338723294973,0.17515819088535717
296,LassoLars alpha 0.1,LogarithmReciprocol,Exponential,-0.03722252529475911,0.1699275427413889,-0.1961117870674649,0.18131520406645418
297,LassoLars alpha 0.1,LogarithmReciprocol,Logarithm plus 1,-0.03722252529475911,0.1699275427413889,-0.6164175171391479,0.18078362438654788
298,LassoLars alpha 0.1,LogarithmReciprocol,Quantile Transform,-0.03722252529475911,0.1699275427413889,-0.09856794540343095,0.16981991603185162
299,LassoLars alpha 0.1,Logarithm plus 1,None,-0.0039683261348251175,0.16766362885110736,-0.4581992653290763,0.21624891507093805
300,LassoLars alpha 0.1,Logarithm plus 1,Exponential,-0.0039683261348251175,0.16766362885110736,-0.2980499975049953,0.18945826832867904
301,LassoLars alpha 0.1,Logarithm plus 1,Logarithm plus 1,-0.0039683261348251175,0.16766362885110736,-0.002409807469644587,0.1412528183049156
302,LassoLars alpha 0.1,Logarithm plus 1,Quantile Transform,-0.0039683261348251175,0.16766362885110736,-0.04325673124114382,0.1866120772805774
303,LassoLars alpha 0.1,Exponential minus one,None,-0.15979827307303207,0.17904376674988604,-0.6872781497589711,0.1967017338323038
