,Model,y transform,x transform,LED,r2 train,mae train,r2 test,mae test
1172,LassoLars alpha 0.01,Exponential,None,400 nm LED,0.13416675756213048,0.114880020905027,0.10427734342255528,0.11294917067843728
1173,LassoLars alpha 0.01,Exponential,Exponential,400 nm LED,-0.005414908725924983,0.12463054228333333,-0.10806864383228505,0.125949825501059
1174,LassoLars alpha 0.01,Exponential,Logarithm,400 nm LED,0.21270404340593985,0.10938710180470418,0.18965875660297665,0.10822904873359922
1175,LassoLars alpha 0.01,Logarithm,None,400 nm LED,0.31299229924332705,0.09828012655960452,0.2545718473363107,0.10011851709838279
1176,LassoLars alpha 0.01,Logarithm,Exponential,400 nm LED,-0.03322299265632234,0.1281947585909871,-0.14666701283303127,0.12942604536759056
1177,LassoLars alpha 0.01,Logarithm,Logarithm,400 nm LED,0.3804222624807303,0.0920539712721738,0.3269419569974359,0.09355478303434746
1178,LassoLars alpha 0.01,Reciprocol,None,400 nm LED,0.25306811824259734,0.09975109733183066,0.15265815654786488,0.10487361623775462
1179,LassoLars alpha 0.01,Reciprocol,Exponential,400 nm LED,-0.13662964757897367,0.1348105195157116,-0.5511471058730628,0.14985398511461628
1180,LassoLars alpha 0.01,Reciprocol,Logarithm,400 nm LED,0.3176765917193273,0.09264796286674658,0.16375124684365014,0.10128906271544731
1181,LassoLars alpha 0.001,None,None,400 nm LED,0.5305294752930892,0.08380827885785866,0.4855452044139697,0.08631410437491752
1182,LassoLars alpha 0.001,None,Exponential,400 nm LED,0.018158192807793405,0.12261484907921026,-3.861112173866953,0.1771258746349083
1183,LassoLars alpha 0.001,None,Logarithm,400 nm LED,0.5165525430110718,0.08340331679962977,0.4091688057820024,0.09090757110539377
1184,LassoLars alpha 0.001,Exponential,None,400 nm LED,0.5961056927534436,0.07757241650794672,0.5449475642677123,0.07917140956183985
1185,LassoLars alpha 0.001,Exponential,Logarithm,400 nm LED,0.562984211701027,0.07922548764818128,0.48260513300777924,0.08377206108375852
1186,LassoLars alpha 0.001,Logarithm,None,400 nm LED,0.5509933083585605,0.07787393251204451,0.5145083499209482,0.07979339758550417
1187,LassoLars alpha 0.001,Logarithm,Exponential,400 nm LED,-0.01084240138073067,0.12490691892581936,-559722.9551451056,15.80037563742575
1188,LassoLars alpha 0.001,Logarithm,Logarithm,400 nm LED,0.5112257797597193,0.07958271110102694,0.40201719917008116,0.08728822817057433
1189,LassoLars alpha 0.001,Reciprocol,None,400 nm LED,0.3395043915532646,0.08807347052277127,0.3091698446862833,0.08976649549171818
1190,LassoLars alpha 0.001,Reciprocol,Exponential,400 nm LED,-0.11929355029850996,0.1315263697451867,-0.6738495281403233,0.15406159202588993
1191,LassoLars alpha 0.001,Reciprocol,Logarithm,400 nm LED,0.3247531898748274,0.08773353199386373,0.15436888171664956,0.09702370467256502
1192,Ridge alpha 0.01,None,None,400 nm LED,0.6521955546880451,0.06704744413113822,0.5517636068444798,0.07341463692096362
1193,Ridge alpha 0.01,None,Logarithm,400 nm LED,0.6179115117620847,0.0722979653952857,0.4817607235389554,0.08312822495879033
1194,Ridge alpha 0.01,Exponential,None,400 nm LED,0.6550928963962406,0.06689673398732972,0.5389339363657999,0.0755211714151022
1195,Ridge alpha 0.01,Exponential,Logarithm,400 nm LED,0.6140387466827728,0.07332493712087089,0.45087909451747554,0.08546230986800549
1196,Ridge alpha 0.01,Logarithm,None,400 nm LED,0.5940298297724375,0.07045552260762399,0.5111925605767553,0.07567482273422786
1197,Ridge alpha 0.01,Logarithm,Logarithm,400 nm LED,0.5686225060732687,0.07355075504440678,0.4358433949175865,0.08367580852510549
1198,Ridge alpha 0.01,Reciprocol,None,400 nm LED,0.3492450240233198,0.08841286380704726,0.24739422449232581,0.09563279843497736
1199,Ridge alpha 0.01,Reciprocol,Logarithm,400 nm LED,0.36526265679451386,0.0849905232846519,0.1239751000687245,0.09623885394101853
1200,Ridge alpha 0.001,None,None,400 nm LED,0.6521955561564015,0.06704685733551788,0.5517473030301332,0.07341420309864737
1201,Ridge alpha 0.001,None,Logarithm,400 nm LED,0.6186372734304335,0.07233030634354118,0.46630181347776256,0.0846690776137444
1202,Ridge alpha 0.001,Exponential,None,400 nm LED,0.6550917636710184,0.06689645764697572,0.5389142166762646,0.07552191089550515
1203,Ridge alpha 0.001,Exponential,Logarithm,400 nm LED,0.61279973954988,0.07346263989882532,0.424614910201995,0.08748930286521787
1204,Ridge alpha 0.001,Logarithm,None,400 nm LED,0.5940306028316696,0.07045548852198524,0.5111777056557703,0.07567456534064741
1205,Ridge alpha 0.001,Logarithm,Logarithm,400 nm LED,0.5716778042899817,0.07299998243401158,0.4287290709642343,0.08448162380371814
1206,Ridge alpha 0.001,Reciprocol,None,400 nm LED,0.34923961334594855,0.08841433512945887,0.24735467210983947,0.09563538182497071
1207,Ridge alpha 0.001,Reciprocol,Logarithm,400 nm LED,0.37090405401657345,0.08380583240185557,0.09550337583605477,0.09617358438536852
1208,Ridge alpha 0.0001,None,None,400 nm LED,0.6521955561710877,0.06704679865114703,0.5517456719988045,0.07341415970585743
1209,Ridge alpha 0.0001,None,Logarithm,400 nm LED,0.6186464248328802,0.0723363089214483,0.4641907741506267,0.08485692573311639
1210,Ridge alpha 0.0001,Exponential,None,400 nm LED,0.6550916502584289,0.06689643001084263,0.5389122440641343,0.07552198484625475
1211,Ridge alpha 0.0001,Exponential,Logarithm,400 nm LED,0.6125821841747614,0.07349780871219908,0.42117009034142505,0.08773241146781247
1212,Ridge alpha 0.0001,Logarithm,None,400 nm LED,0.5940306799383004,0.07045548511470837,0.5111762191860226,0.07567453959968325
1213,Ridge alpha 0.0001,Logarithm,Logarithm,400 nm LED,0.5719381285198508,0.07295381569461083,0.4276105105909885,0.08459947724180754
1214,Ridge alpha 0.0001,Reciprocol,None,400 nm LED,0.3492390713839386,0.08841448228762565,0.24735071262242014,0.09563564025597684
1215,Ridge alpha 0.0001,Reciprocol,Logarithm,400 nm LED,0.3714073305183113,0.08366455413987785,0.09157255262634381,0.09623347133156644
1216,Ridge alpha 0.00001,None,None,400 nm LED,0.6521955561712347,0.06704679278266193,0.5517455088891706,0.07341415536647297
1217,Ridge alpha 0.00001,None,Logarithm,400 nm LED,0.6186465186740686,0.07233694232133606,0.46397229526334166,0.08487612312656685
1218,Ridge alpha 0.00001,Exponential,None,400 nm LED,0.6550916389157692,0.06689642724720833,0.5389120467964865,0.07552199224135703
1219,Ridge alpha 0.00001,Exponential,Logarithm,400 nm LED,0.6125592568770029,0.07350139064533247,0.42081508190646294,0.08775721675475934
1220,Ridge alpha 0.00001,Logarithm,None,400 nm LED,0.5940306876469699,0.07045548477399359,0.5111760705292674,0.07567453702557077
1221,Ridge alpha 0.00001,Logarithm,Logarithm,400 nm LED,0.5719634949019796,0.07294914704373891,0.4274930905510489,0.08461152252295806
1222,Ridge alpha 0.00001,Reciprocol,None,400 nm LED,0.349239017178791,0.08841449700370174,0.2473503166311711,0.09563566609999775
1223,Ridge alpha 0.00001,Reciprocol,Logarithm,400 nm LED,0.3714564628959891,0.08365014304567464,0.09116458357463308,0.09623937565808198
1224,Lars,None,None,400 nm LED,0.6521955561712359,0.0670467921306073,-0.3862475791151937,0.12356883268164405
1225,Lars,None,Exponential,400 nm LED,0.04445248580829764,0.11843732716193855,-22593802.9235625,132.05870141952133
1226,Lars,None,Logarithm,400 nm LED,0.6186465196243658,0.07233701307836499,-0.22696865533460966,0.11804270887906192
1227,Lars,Exponential,None,400 nm LED,0.6550916376554579,0.06689642694013746,-0.8642788610482006,0.1376699554990248
1228,Lars,Exponential,Logarithm,400 nm LED,0.6125566959269501,0.07350178938016855,-0.7150670561641084,0.13091971142911604
1229,Lars,Logarithm,None,400 nm LED,0.594030688503467,0.07045548473613644,0.15055590201623623,0.09797234944478628
1230,Lars,Logarithm,Logarithm,400 nm LED,0.571966305604608,0.07294862771356027,0.21883337861730284,0.09823129523357373
1231,Lars,Reciprocol,None,400 nm LED,0.34617163695935393,0.08877275174610018,-4.761362116840504,0.17541231735846666
1232,Lars,Reciprocol,Exponential,400 nm LED,-0.06702653244348356,0.1274012159657862,-1.0505050293563865,0.16630189670853232
1233,Lars,Reciprocol,Logarithm,400 nm LED,0.3714619077244783,0.0836485385728317,-0.060716663007959595,0.10601739763969224
1234,SVR,None,None,400 nm LED,0.6757957462378197,0.07766818916464245,-0.09951890181305614,0.1263326090008959
1235,SVR,None,Logarithm,400 nm LED,0.6071794722466083,0.07371890319015212,0.44911734351442895,0.0865391621868078
1236,SVR,Exponential,None,400 nm LED,0.8474865047718512,0.054250054367538644,-0.10554400725312729,0.12582636565245323
1237,SVR,Exponential,Logarithm,400 nm LED,0.6038514712244778,0.0752699756830099,0.4953501922030135,0.08265513529330887
1238,SVR,Logarithm,None,400 nm LED,0.9138750087608484,0.03995979075126096,-0.17204414362173776,0.1308857503426739
1239,SVR,Logarithm,Logarithm,400 nm LED,0.5673050316816328,0.07484394700601013,0.4507284203924389,0.08371770338109695
1240,SVR,Reciprocol,None,400 nm LED,0.9376368010503131,0.029666855713036556,-0.16532716318583712,0.1306156155886865
1241,SVR,Reciprocol,Logarithm,400 nm LED,0.42597381546764823,0.08397504884294368,0.3164417251852699,0.09115553970930837
1242,LinearSVR,None,None,400 nm LED,-0.19195278325272924,0.12814439058335633,-0.42781949320051693,0.13246053292472132
1243,LinearSVR,None,Exponential,400 nm LED,-9.187521399640346,0.44759015195,-10.820866119765316,0.44759015194999996
1244,LinearSVR,None,Logarithm,400 nm LED,0.5643628431716046,0.07357151969768234,0.4716876217164043,0.08100831538223649
1245,LinearSVR,Exponential,None,400 nm LED,-1.47348612219009,0.19047889735253848,-1.7008491799217047,0.1818287178702683
1246,LinearSVR,Exponential,Logarithm,400 nm LED,0.4791851627781205,0.08076083984567559,0.34404818416663796,0.09187730958807906
1247,LinearSVR,Logarithm,None,400 nm LED,0.520838197645159,0.07376103631079983,-5.437706387137676,0.1917147405414404
1248,LinearSVR,Logarithm,Exponential,400 nm LED,-13.994588839149085,0.55240984805,-16.425518563211003,0.55240984805
1249,LinearSVR,Logarithm,Logarithm,400 nm LED,0.513330496670048,0.07491106003787686,0.4510478048183468,0.07956720722963107
1250,LinearSVR,Reciprocol,None,400 nm LED,0.14944768185463153,0.09856089991622073,-55.58582100136582,0.4718674038016113
1251,LinearSVR,Reciprocol,Logarithm,400 nm LED,0.4366671433350421,0.08511995462007275,0.3370098646863945,0.09256057810104026
1252,NuSVR,None,None,400 nm LED,0.9999931726212726,0.0003342256818712683,-0.09432437101463043,0.12582538356817502
1253,NuSVR,None,Exponential,400 nm LED,0.49534418075293785,0.06445219677290479,-0.3508243440063761,0.13836761908760464
1254,NuSVR,None,Logarithm,400 nm LED,0.6561500438048602,0.06855973703565896,0.5113822853599659,0.07991345761798437
1255,NuSVR,Exponential,None,400 nm LED,0.9999969334148536,0.00022036352637019353,-0.1002074531962783,0.12560035959844476
1256,NuSVR,Exponential,Exponential,400 nm LED,0.5731322772369136,0.058638855224007996,-0.27098018252468237,0.13477756895897355
1257,NuSVR,Exponential,Logarithm,400 nm LED,0.6109815080347429,0.07408056486108235,0.48997112834258,0.08282446077194645
1258,NuSVR,Logarithm,None,400 nm LED,0.9999985639164658,0.0001480072189418392,-0.13910185049195506,0.12903696661937705
1259,NuSVR,Logarithm,Exponential,400 nm LED,0.2762959250173911,0.07944498355823433,-0.5957036955115885,0.1480426869206122
1260,NuSVR,Logarithm,Logarithm,400 nm LED,0.580548717076727,0.07476187237789943,0.3947754275738234,0.08786115369312089
1261,NuSVR,Reciprocol,None,400 nm LED,0.8585384244102564,0.0489437455755247,-0.22963870951390727,0.13371949349067908
1262,NuSVR,Reciprocol,Exponential,400 nm LED,-0.1321603423386899,0.1315246830992343,-0.8636386540616503,0.15675467724054065
1263,NuSVR,Reciprocol,Logarithm,400 nm LED,0.4187666878102225,0.08602829782109483,0.29498029667639347,0.09309314919655429
1264,LinearRegression,None,None,400 nm LED,0.652195556171236,0.06704679213060734,0.5517454907658079,0.07341415488431773
1265,LinearRegression,None,Exponential,400 nm LED,0.00025368608250297964,0.12478171218221012,-0.12433227705695389,0.129010961010374
1266,LinearRegression,None,Logarithm,400 nm LED,0.6186465196243658,0.07233701307836493,0.46394793457156813,0.08487826090727854
1267,LinearRegression,Exponential,None,400 nm LED,0.6550916376554582,0.06689642694013756,0.5389120248777897,0.07552199306303525
1268,LinearRegression,Exponential,Exponential,400 nm LED,-0.005281725793268244,0.12433278935581386,-0.1266467952644496,0.12836038696638138
1269,LinearRegression,Exponential,Logarithm,400 nm LED,0.6125566959269503,0.07350178938016856,0.4207755150261379,0.08775997857194719
