,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
283,LassoLars alpha 1,Power Transform,Logarithm plus 1,-4.280779197496365e-05,0.1667362890276875,-0.11157594877087185,0.14420205566416203
284,LassoLars alpha 1,Power Transform,Quantile Transform,-4.280779197496365e-05,0.1667362890276875,-0.006346427531288779,0.20788208701242708
285,LassoLars alpha 0.1,None,None,0.0,0.16682354230796673,-0.055117622417166334,0.1627793532093023
286,LassoLars alpha 0.1,None,Exponential,0.0,0.16682354230796673,-1.0291230747727602,0.1472975819627906
287,LassoLars alpha 0.1,None,Logarithm plus 1,0.0,0.16682354230796673,-0.01850241503705674,0.16987521831937982
288,LassoLars alpha 0.1,None,Quantile Transform,0.0,0.16682354230796673,-0.008689415887247032,0.17925058162170546
289,LassoLars alpha 0.1,Exponential,None,-0.009199284335333457,0.16649209189655173,-0.15580549771363184,0.1446049906442962
290,LassoLars alpha 0.1,Exponential,Exponential,-0.009199284335333457,0.16649209189655173,-0.34045799492146256,0.1870053850498755
291,LassoLars alpha 0.1,Exponential,Logarithm plus 1,-0.009199284335333457,0.16649209189655173,-0.19783630443786793,0.20070877343273014
292,LassoLars alpha 0.1,Exponential,Quantile Transform,-0.009199284335333457,0.16649209189655173,-0.031547735394315435,0.19820929901970513
293,LassoLars alpha 0.1,LogarithmReciprocol,None,-0.03722252529475911,0.1699275427413889,-0.2653610452775381,0.15534522033964787
294,LassoLars alpha 0.1,LogarithmReciprocol,Exponential,-0.03722252529475911,0.1699275427413889,-0.050978461001795594,0.15503124735956975
295,LassoLars alpha 0.1,LogarithmReciprocol,Logarithm plus 1,-0.03722252529475911,0.1699275427413889,-0.4377315937154076,0.20442529877243182
296,LassoLars alpha 0.1,LogarithmReciprocol,Quantile Transform,-0.03722252529475911,0.1699275427413889,-0.1632931745692705,0.19705044383967582
297,LassoLars alpha 0.1,Logarithm plus 1,None,-0.0039683261348251175,0.16766362885110736,-0.0026648407242275685,0.19026544792640585
298,LassoLars alpha 0.1,Logarithm plus 1,Exponential,-0.0039683261348251175,0.16766362885110736,-0.001601312756011275,0.1842634572346778
299,LassoLars alpha 0.1,Logarithm plus 1,Logarithm plus 1,-0.0039683261348251175,0.16766362885110736,-0.0036364190145634634,0.19598724910378224
300,LassoLars alpha 0.1,Logarithm plus 1,Quantile Transform,-0.0039683261348251175,0.16766362885110736,-0.28362515709754055,0.17213124499083346
301,LassoLars alpha 0.1,Exponential minus one,None,-0.15979827307303207,0.17904376674988604,-0.10667203085731414,0.18547037407425357
302,LassoLars alpha 0.1,Exponential minus one,Exponential,-0.15979827307303207,0.17904376674988604,-0.0817715384654294,0.1817849280351639
303,LassoLars alpha 0.1,Exponential minus one,Logarithm plus 1,-0.15979827307303207,0.17904376674988604,-0.3184242288501635,0.1569974870299523
304,LassoLars alpha 0.1,Exponential minus one,Quantile Transform,-0.15979827307303207,0.17904376674988604,-0.0065859625716480075,0.15139375237270133
305,LassoLars alpha 0.1,Quantile Transform,None,-0.0001802735682621126,0.1666444873392774,-0.035658297678393014,0.17838152837669485
306,LassoLars alpha 0.1,Quantile Transform,Exponential,-0.0001802735682621126,0.1666444873392774,-0.04077535679196154,0.14354360759526721
307,LassoLars alpha 0.1,Quantile Transform,Logarithm plus 1,-0.0001802735682621126,0.1666444873392774,-0.006217121126036673,0.13180267058440773
308,LassoLars alpha 0.1,Quantile Transform,Quantile Transform,-0.0001802735682621126,0.1666444873392774,-0.0169997963138544,0.1798262850272168
309,LassoLars alpha 0.1,Normal Quantile Transform,None,-3.2743298812309973e-06,0.16679941096094159,-0.4448517510211203,0.19273422072035393
310,LassoLars alpha 0.1,Normal Quantile Transform,Exponential,-3.2743298812309973e-06,0.16679941096094159,-0.1654633572134414,0.1799400708586335
311,LassoLars alpha 0.1,Normal Quantile Transform,Logarithm plus 1,-3.2743298812309973e-06,0.16679941096094159,-0.0033061924990247515,0.1340779826574295
312,LassoLars alpha 0.1,Normal Quantile Transform,Quantile Transform,-3.2743298812309973e-06,0.16679941096094159,-0.060706783901733674,0.19413616742379997
313,LassoLars alpha 0.1,Power Transform,None,-4.280779197496365e-05,0.1667362890276875,0.0002550996342477463,0.17914085573542723
314,LassoLars alpha 0.1,Power Transform,Exponential,-4.280779197496365e-05,0.1667362890276875,-0.1431929659790241,0.1941889768907177
315,LassoLars alpha 0.1,Power Transform,Logarithm plus 1,-4.280779197496365e-05,0.1667362890276875,-0.060829730902969725,0.13831548748667008
316,LassoLars alpha 0.1,Power Transform,Quantile Transform,-4.280779197496365e-05,0.1667362890276875,-0.5359395742253041,0.18274661469178985
317,LassoLars alpha 0.01,None,None,0.2928638317254463,0.13883152466714538,0.2525930576005758,0.1573458232994969
318,LassoLars alpha 0.01,None,Exponential,0.0013711503733754293,0.16670051661349905,-0.10017649454309385,0.17368863948743743
319,LassoLars alpha 0.01,None,Logarithm plus 1,0.0,0.16682354230796673,-0.49720299885783925,0.1736860248930233
320,LassoLars alpha 0.01,None,Quantile Transform,0.0013711503733752073,0.166700516613499,-0.08814672823266889,0.15888218471196483
321,LassoLars alpha 0.01,Exponential,None,0.5205170906735195,0.11395660020418397,0.4395466803360144,0.11958672105832674
322,LassoLars alpha 0.01,Exponential,Exponential,0.12250815477724653,0.15491209987142887,-0.10791455086935087,0.17236639098811643
323,LassoLars alpha 0.01,Exponential,Logarithm plus 1,0.018962894532113306,0.16422276267702315,-0.5157543791659533,0.14503550873790136
324,LassoLars alpha 0.01,Exponential,Quantile Transform,0.12250815477724664,0.15491209987142884,-0.18742048463217387,0.16430932099010823
325,LassoLars alpha 0.01,LogarithmReciprocol,None,0.5230553658727797,0.11105411249605707,0.5040309399602494,0.10352774257649862
326,LassoLars alpha 0.01,LogarithmReciprocol,Exponential,0.19945693044307167,0.14605035517578285,-11870325.886929309,153.81918574947133
327,LassoLars alpha 0.01,LogarithmReciprocol,Logarithm plus 1,-0.020024277570843907,0.16864680432564355,0.012914735270509348,0.163650392073626
328,LassoLars alpha 0.01,LogarithmReciprocol,Quantile Transform,0.19945693044307178,0.14605035517578285,-66287.89573633995,14.65987783970194
329,LassoLars alpha 0.01,Logarithm plus 1,None,0.07701371135835033,0.16008794682282962,0.28014092194599993,0.10334492897952088
330,LassoLars alpha 0.01,Logarithm plus 1,Exponential,-0.0039683261348251175,0.16766362885110736,-0.0014895109444055254,0.17573260296291668
331,LassoLars alpha 0.01,Logarithm plus 1,Logarithm plus 1,-0.0039683261348251175,0.16766362885110736,-0.06229316697839993,0.16169045117287292
332,LassoLars alpha 0.01,Logarithm plus 1,Quantile Transform,-0.0039683261348251175,0.16766362885110736,-0.017663842696148624,0.14881895840074882
