,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
539,Guassian Regression,None,Logarithm plus 1,1.0,5.4302759128402224e-11,-8.040372119901237,0.5373571595763714
540,Guassian Regression,None,Quantile Transform,1.0,7.388510062387854e-11,-3.073789383285054,0.25293276078218246
541,Guassian Regression,Exponential,None,1.0,1.8126238393398428e-10,-1.5287434850951276,0.24177959275354516
542,Guassian Regression,Exponential,Exponential,1.0,8.985918809811428e-11,-343.2342843548053,1.9704424291072669
543,Guassian Regression,Exponential,Quantile Transform,1.0,8.985912110189727e-11,-1320.1206289965626,3.0285351100124256
544,Guassian Regression,LogarithmReciprocol,None,1.0,1.855131948441477e-10,-1.2824601272761034,0.214581344895385
545,Guassian Regression,LogarithmReciprocol,Exponential,1.0,5.972129065225622e-11,-0.547473402266353,0.13529101778781866
546,Guassian Regression,LogarithmReciprocol,Logarithm plus 1,1.0,2.8040077443855216e-11,-3.726285853372281,0.396430899551322
547,Guassian Regression,LogarithmReciprocol,Quantile Transform,1.0,5.972143517266719e-11,-0.6643888444345467,0.1596637656499191
548,Guassian Regression,Logarithm plus 1,None,1.0,1.8395082392185581e-10,-2.767735653612381,0.20827028758773158
549,Guassian Regression,Logarithm plus 1,Exponential,1.0,8.123591454695292e-11,-3.074076012687555,0.3000025643686969
550,Guassian Regression,Logarithm plus 1,Logarithm plus 1,1.0,6.846478030103056e-11,-13.01789122120579,0.5811489068870151
551,Guassian Regression,Logarithm plus 1,Quantile Transform,1.0,8.123622655790639e-11,-2.7428178260916583,0.2811448228469314
552,Guassian Regression,Exponential minus one,None,1.0,2.3078462129849844e-10,-76067949.16591504,400.9306137091548
553,Guassian Regression,Exponential minus one,Exponential,1.0,7.65226545922141e-11,-2.1651620286813587e+24,78573786500.47508
554,Guassian Regression,Exponential minus one,Quantile Transform,1.0,7.652274742982908e-11,-7100731023544100.0,4262917.71621589
555,Guassian Regression,Quantile Transform,None,1.0,1.8645348483561057e-10,0.49350978141859503,0.11791997792483146
556,Guassian Regression,Quantile Transform,Exponential,1.0,7.390044084339466e-11,0.3211696352909926,0.1000294219558424
557,Guassian Regression,Quantile Transform,Logarithm plus 1,1.0,3.520964937233716e-11,-7.1259698155585625,0.45564862511720183
558,Guassian Regression,Quantile Transform,Quantile Transform,1.0,7.390050783961166e-11,-1.770668518841517,0.25337760460814907
559,Guassian Regression,Normal Quantile Transform,None,0.9999999999999903,3.6916641855524532e-09,0.23972490157595938,0.13599375904653022
560,Guassian Regression,Normal Quantile Transform,Exponential,0.9999999999999903,3.5892922264625794e-09,0.11656374825782878,0.0999471402535737
561,Guassian Regression,Normal Quantile Transform,Logarithm plus 1,0.9999999999999903,3.5417565082847603e-09,0.011892000379961631,0.14371961091424296
562,Guassian Regression,Normal Quantile Transform,Quantile Transform,0.9999999999999903,3.5892922374691005e-09,0.36485800434553606,0.13633379491265002
563,Guassian Regression,Power Transform,None,1.0,1.6664327628540723e-10,0.06158072564742434,0.12209853301472183
564,Guassian Regression,Power Transform,Exponential,1.0,5.9435177565011e-11,0.14404327640933334,0.1506000201552047
565,Guassian Regression,Power Transform,Logarithm plus 1,1.0,1.7103057954556018e-11,-0.10253345796304059,0.1269708439650769
566,Guassian Regression,Power Transform,Quantile Transform,1.0,5.943528475895819e-11,0.34708028742413266,0.1342569126710477
567,Gradient Boosting,None,None,0.9981706314874553,0.006836361787429921,0.583590549888515,0.11709112225261974
568,Gradient Boosting,None,Exponential,0.9981706314874553,0.006836361787429921,0.2389617404267036,0.10169882486882324
569,Gradient Boosting,None,Logarithm plus 1,0.9979031490485535,0.007240408464677543,0.3550086775918476,0.09790247423583671
570,Gradient Boosting,None,Quantile Transform,0.9981706314874553,0.006836361787429921,0.37312557837851235,0.13340818778872562
571,Gradient Boosting,Exponential,None,0.9982822254228794,0.006418789745870317,0.41175309101168533,0.1216659940992691
572,Gradient Boosting,Exponential,Exponential,0.9982822254228794,0.006418789745870317,0.5914647201990231,0.10385349941844904
573,Gradient Boosting,Exponential,Logarithm plus 1,0.9977427037943457,0.007424919987548932,0.5827523807906596,0.10258245704197405
574,Gradient Boosting,Exponential,Quantile Transform,0.9982822254228794,0.006418789745870317,0.7627587862131716,0.06801569426539954
575,Gradient Boosting,LogarithmReciprocol,None,0.9979996653373107,0.006905058740413461,0.38228206971004297,0.1071879621091965
576,Gradient Boosting,LogarithmReciprocol,Exponential,0.9979996653373107,0.006905058740413462,0.3001039867148897,0.11429522091313074
577,Gradient Boosting,LogarithmReciprocol,Logarithm plus 1,0.9969130236401389,0.008407663892825327,0.5274246817089612,0.10725527810402187
578,Gradient Boosting,LogarithmReciprocol,Quantile Transform,0.9979996653373107,0.006905058740413461,0.12339192312096614,0.11773709193487088
579,Gradient Boosting,Logarithm plus 1,None,0.9985083009460779,0.006175625077116714,0.6475492701747327,0.09431624889447553
580,Gradient Boosting,Logarithm plus 1,Exponential,0.9985083009460779,0.006175625077116714,0.633465925838222,0.09214005726724048
581,Gradient Boosting,Logarithm plus 1,Logarithm plus 1,0.9963412467487954,0.009065181786869906,0.48827773639126304,0.10899527917629882
582,Gradient Boosting,Logarithm plus 1,Quantile Transform,0.9985083009460779,0.006175625077116714,0.7829425404673421,0.08342369689169511
583,Gradient Boosting,Exponential minus one,None,0.9967446328352593,0.00822011358791779,0.2851531141321392,0.11500266186641558
584,Gradient Boosting,Exponential minus one,Exponential,0.9967446328352593,0.00822011358791779,0.6097847327120626,0.11600680659966214
585,Gradient Boosting,Exponential minus one,Logarithm plus 1,0.9927142256821881,0.011636115784693276,0.17717646212583893,0.14419894743029174
586,Gradient Boosting,Exponential minus one,Quantile Transform,0.9967446328352593,0.00822011358791779,0.6788856007112974,0.09917596451801201
587,Gradient Boosting,Quantile Transform,None,0.9978591402821815,0.0072615555046201714,0.3856937491688107,0.11542955191378454
588,Gradient Boosting,Quantile Transform,Exponential,0.9978591402821815,0.007261555504620167,0.8277470329558185,0.06356214693871846
589,Gradient Boosting,Quantile Transform,Logarithm plus 1,0.996950747112681,0.008823896659575546,0.7164763383006791,0.08624528480173047
590,Gradient Boosting,Quantile Transform,Quantile Transform,0.9978591402821815,0.00726155550462017,0.45037845889508754,0.13452157919382793
591,Gradient Boosting,Normal Quantile Transform,None,0.9977734726839215,0.007154128462199006,0.10046273701077635,0.16630394964571943
592,Gradient Boosting,Normal Quantile Transform,Exponential,0.9977734726839215,0.007154128462199003,0.4473573873358211,0.1052234655032275
593,Gradient Boosting,Normal Quantile Transform,Logarithm plus 1,0.9950221479999855,0.010285937948417314,0.6674547600923015,0.09994933788664316
594,Gradient Boosting,Normal Quantile Transform,Quantile Transform,0.9977734726839215,0.007154128462199002,0.448516974544913,0.1056909242244813
595,Gradient Boosting,Power Transform,None,0.9981159035107663,0.00694384833830265,0.6483081443485968,0.08667582583662158
596,Gradient Boosting,Power Transform,Exponential,0.9981159035107663,0.006943848338302669,0.6036710546563793,0.09239842287644741
597,Gradient Boosting,Power Transform,Logarithm plus 1,0.9979721733186028,0.007048100960580544,0.5109251787250374,0.11623146232830936
598,Gradient Boosting,Power Transform,Quantile Transform,0.9981159035107663,0.006943848338302669,0.6982547464299929,0.08777821070527304
599,SVR,None,None,0.8230323496016183,0.07294519032421443,0.6179927278765678,0.08042696338554856
600,SVR,None,Exponential,0.825706345135506,0.07305723619586474,0.40675571288006673,0.11032195454256985
601,SVR,None,Logarithm plus 1,0.7913292369623355,0.08337904903820123,0.002293617889512878,0.18965756126503175
602,SVR,None,Quantile Transform,0.825706345135506,0.07305723619586474,0.5705042104125055,0.11895084079875853
603,SVR,Exponential,None,0.8511826997886625,0.06115889241028669,0.4127671235266568,0.12062253123441431
604,SVR,Exponential,Exponential,0.9160994567857773,0.051502110972924654,0.5762536202202115,0.10553942541206898
605,SVR,Exponential,Logarithm plus 1,0.9175696293803827,0.05202045710689051,-0.04477134005836314,0.19447949069622925
606,SVR,Exponential,Quantile Transform,0.9160994567857774,0.05150211097292464,0.3409086537291032,0.11200651288194169
607,SVR,LogarithmReciprocol,None,0.8408909409278098,0.06530529029386485,0.5125754523434811,0.1044748398403177
608,SVR,LogarithmReciprocol,Exponential,0.9051429396164384,0.052820453405365266,0.16499875462251834,0.16753943000131968
609,SVR,LogarithmReciprocol,Logarithm plus 1,0.9150531769991389,0.05195700776206296,0.018570300395255535,0.15061226102659406
610,SVR,LogarithmReciprocol,Quantile Transform,0.9051429396164383,0.05282045340536528,0.17532755775654474,0.16264964305803137
611,SVR,Logarithm plus 1,None,0.6960783775100382,0.0931892084839597,0.43321486551582444,0.13908592745618134
612,SVR,Logarithm plus 1,Exponential,0.6384747432864932,0.10310075143402833,0.18931198480328537,0.12853096504759193
613,SVR,Logarithm plus 1,Logarithm plus 1,0.5365933584794074,0.12036110950383803,-0.12068254351286845,0.17831555528316229
614,SVR,Logarithm plus 1,Quantile Transform,0.6384747432864932,0.10310075143402835,0.37821731394324065,0.11902978354200382
615,SVR,Exponential minus one,None,0.8343991576437165,0.06343249074543915,0.29497146140998687,0.10522871081316452
616,SVR,Exponential minus one,Exponential,0.8932353687442492,0.05232291226342305,0.15085256003192316,0.11043050261154976
617,SVR,Exponential minus one,Logarithm plus 1,0.9242481135286772,0.04358325266221677,-0.2710203909604163,0.14546283504412194
618,SVR,Exponential minus one,Quantile Transform,0.8932353687442494,0.052322912263423046,0.4221219832148395,0.10109971777367482
619,SVR,Quantile Transform,None,0.8390853694520917,0.06571862519858558,0.45398848198756014,0.1098239032879314
620,SVR,Quantile Transform,Exponential,0.8968102008923461,0.05653876093659481,0.6830061230666781,0.07168224311398831
621,SVR,Quantile Transform,Logarithm plus 1,0.8851650736311817,0.06192573372572475,-0.010358349866436578,0.1810565469367652
622,SVR,Quantile Transform,Quantile Transform,0.896810200892346,0.056538760936594816,0.6989266613377237,0.08991341219627887
623,SVR,Normal Quantile Transform,None,0.8209944248539247,0.061862159403667925,0.48126650581569097,0.08665649247495696
624,SVR,Normal Quantile Transform,Exponential,0.8873845882053452,0.048492405812862426,0.6138912721292331,0.10991040142635636
