,Leaf number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,LED current,saturation check,time,Total Chlorophyll (µg/mg),Total Chlorophyll (µg/mg) std,Chlorophyll a (µg/mg),Chlorophyll a (µg/mg) std,Chlorophyll b (µg/mg),Chlorophyll b (µg/mg) std,Total Chlorophyll (µg/cm2),Total Chlorophyll (µg/cm2) std,Chlorophyll a (µg/cm2),Chlorophyll a (µg/cm2) std,Chlorophyll b (µg/cm2),Chlorophyll b (µg/cm2) std
5620,94,3,64,50,4210.623,2831.836,5711.025,5469.318,4507.433,1485.519,White LED,12.5 mA,b'OK Read',09:29:14,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5621,94,3,64,50,7945.568,5627.132,11303.964,10943.391000000001,8509.845,2938.9429999999998,White LED,25 mA,b'OK Read',09:29:16,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5622,94,3,64,50,12173.808,8915.715,17385.346,16883.546000000002,12908.722,4529.914000000001,White LED,50 mA,b'OK Read',09:29:17,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5623,94,3,64,50,13389.426000000001,9786.581,19006.333,18462.515,14116.997,4960.898,White LED,100 mA,b'OK Read',09:29:18,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5624,94,3,64,100,4081.426,3008.445,5745.914000000001,5592.972,4302.121,1510.736,White LED,12.5 mA,b'OK Read',09:29:19,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5625,94,3,64,100,7957.312,5846.37,11252.972,10948.146999999999,8384.769,2954.989,White LED,25 mA,b'OK Read',09:29:20,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5626,94,3,64,100,12206.106000000002,8921.805,17326.304,16845.499,12866.243,4550.545999999999,White LED,50 mA,b'OK Read',09:29:21,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5627,94,3,64,100,13600.839,9923.605,19288.127,18759.76,14319.948999999999,5075.521,White LED,100 mA,b'OK Read',09:29:22,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5628,94,3,64,150,4073.5959999999995,3006.415,5732.495,5583.46,4287.175,1516.085,White LED,12.5 mA,b'OK Read',09:29:23,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5629,94,3,64,150,7949.483,5844.34,11228.819,10925.953000000001,8358.81,2957.282,White LED,25 mA,b'OK Read',09:29:24,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5630,94,3,64,150,12240.363000000001,8950.225,17337.039,16867.694,12869.39,4563.537,White LED,50 mA,b'OK Read',09:29:25,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5631,94,3,64,150,13587.135,9906.35,19147.677,18628.971,14208.247,5044.955,White LED,100 mA,b'OK Read',09:29:27,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5632,94,3,64,200,4068.2129999999997,3003.877,5724.443,5577.515,4279.701,1515.32,White LED,12.5 mA,b'OK Read',09:29:28,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5633,94,3,64,200,7941.1630000000005,5843.326,11206.007,10911.288999999999,8339.931,2950.405,White LED,25 mA,b'OK Read',09:29:29,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5634,94,3,64,200,12272.173,8973.57,17369.244,16900.192,12891.021999999999,4570.032,White LED,50 mA,b'OK Read',09:29:30,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5635,94,3,64,200,13636.073,9931.218,19152.598,18636.106,14211.393,5044.573,White LED,100 mA,b'OK Read',09:29:31,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5636,94,3,64,250,4064.9829999999997,2999.9190000000003,5718.539000000001,5576.802,4275.218,1513.945,White LED,12.5 mA,b'OK Read',09:29:33,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5637,94,3,64,250,7934.996999999999,5832.973000000001,11193.393999999998,10899.636999999999,8330.491,2947.195,White LED,25 mA,b'OK Read',09:29:34,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5638,94,3,64,250,12322.97,9000.975,17439.021,16972.957,12946.48,4588.601,White LED,50 mA,b'OK Read',09:29:36,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5639,94,3,64,250,13778.19,10025.308,19459.35,18956.18,14439.833,5121.371,White LED,100 mA,b'OK Read',09:29:38,2.1528752206666666,0.09320060228814434,1.67865948,0.08181976787140298,0.474215741,0.011495389140446717,38.53463331333333,0.8795868348119876,30.042594293333334,0.7518217546259811,8.492039014999998,0.2135808449557462
5640,95,1,64,50,4099.044,2874.465,5356.77,5602.483,4139.287,1600.142,White LED,12.5 mA,b'OK Read',09:38:52,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5641,95,1,64,50,8550.44,6126.509,10466.634,11024.242,8056.741999999999,3186.528,White LED,25 mA,b'OK Read',09:38:53,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5642,95,1,64,50,13101.671,9287.204,16209.863000000001,17064.271,12446.178999999998,4919.633,White LED,50 mA,b'OK Read',09:38:54,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5643,95,1,64,50,14622.663,10334.677,18013.343999999997,18957.131999999998,13838.527,5478.995,White LED,100 mA,b'OK Read',09:38:55,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5644,95,1,64,100,4354.5,3105.885,5319.196999999999,5604.861999999999,4120.407999999999,1634.529,White LED,12.5 mA,b'OK Read',09:38:56,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5645,95,1,64,100,8506.396,6038.204000000001,10421.01,10974.306,8033.142,3181.9440000000004,White LED,25 mA,b'OK Read',09:38:57,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5646,95,1,64,100,13045.881000000001,9211.078000000001,16005.899,16862.145,12321.103000000001,4882.954000000001,White LED,50 mA,b'OK Read',09:38:58,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5647,95,1,64,100,14566.874,10255.508,17860.371,18800.185,13732.331,5446.901,White LED,100 mA,b'OK Read',09:38:59,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5648,95,1,64,150,4355.479,3099.7940000000003,5306.673000000001,5592.972,4110.968,1633.764,White LED,12.5 mA,b'OK Read',09:39:00,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5649,95,1,64,150,8503.46,6031.1,10393.278,10964.001,8022.13,3183.472,White LED,25 mA,b'OK Read',09:39:01,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5650,95,1,64,150,13168.226999999999,9281.113000000001,16145.452,16996.104,12421.007,4933.388,White LED,50 mA,b'OK Read',09:39:02,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5651,95,1,64,150,14685.303,10316.408000000001,17823.693,18755.798,13703.226,5448.429,White LED,100 mA,b'OK Read',09:39:03,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5652,95,1,64,200,4355.968,3099.7940000000003,5307.12,5592.972,4110.968,1635.675,White LED,12.5 mA,b'OK Read',09:39:04,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5653,95,1,64,200,8504.929,6026.025,10391.488000000001,10954.091999999999,8014.263000000001,3184.236,White LED,25 mA,b'OK Read',09:39:05,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5654,95,1,64,200,13180.951000000001,9278.068000000001,16152.163,17002.444,12424.938999999998,4937.973,White LED,50 mA,b'OK Read',09:39:07,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5655,95,1,64,200,14650.558,10278.346,17821.456000000002,18759.76,13706.372,5446.901,White LED,100 mA,b'OK Read',09:39:08,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5656,95,1,64,250,4356.262,3094.922,5300.946999999999,5593.923000000001,4110.024,1634.987,White LED,12.5 mA,b'OK Read',09:39:10,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5657,95,1,64,250,8504.635,6021.762,10380.754,10943.392,8008.599,3180.11,White LED,25 mA,b'OK Read',09:39:12,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5658,95,1,64,250,13163.92,9255.535,16107.881000000001,16957.738,12396.148000000001,4920.55,White LED,50 mA,b'OK Read',09:39:13,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
5659,95,1,64,250,14552.192,10192.173,17692.367,18627.07,13614.808,5403.802,White LED,100 mA,b'OK Read',09:39:15,2.262581606666667,0.10078722610842679,1.78828557,0.08305940013022332,0.47429603700000006,0.017756359263299274,43.409857503333335,0.8668084960541196,34.307489409999995,0.6432907903865703,9.102368096666666,0.2309657312946148
