Leaf number,940 nm,led,led current,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
1,104.75,b'White',100 mA,3,64,200,186.137,1663.45,3790.775,1226.162,2696.312,5389.05,1743.862,1357.713,3927.65,467.038,1718.3,672.2,3651.512,1673.275,405.225,204.012,96.825,104.75,b'White',100 mA,b'OK Read',09:46:09
1,2420.225,b'IR',100 mA,3,64,200,126.862,116.85,112.688,129.662,206.25,98.537,137.713,234.45,121.713,208.7,290.95,121.025,194.5,248.05,2004.188,6452.6,5306.7,2420.225,b'IR',100 mA,b'OK Read',09:46:11
1,24.36,b'White',12.5 mA,3,64,250,36.99,304.28,1062.63,326.38,651.66,1296.86,419.17,328.1,962.23,116.42,358.01,136.64,715.6,324.18,91.12,44.51,25.39,24.36,b'White',12.5 mA,b'OK Read',09:46:13
1,228.02,b'IR',12.5 mA,3,64,250,17.07,15.58,15.03,17.88,26.49,13.57,18.27,29.78,17.18,27.98,45.93,16.35,27.14,36.78,313.66,1011.19,602.76,228.02,b'IR',12.5 mA,b'OK Read',09:46:14
1,46.77,b'White',25 mA,3,64,250,75.88,659.88,1942.45,602.69,1266.98,2516.18,814.16,635.29,1853.43,222.01,737.95,274.54,1485.48,672.3,174.35,87.88,45.57,46.77,b'White',25 mA,b'OK Read',09:46:16
1,497.93,b'IR',25 mA,3,64,250,36.04,31.16,30.89,36.66,54.49,27.79,38.16,61.65,34.37,56.86,85.59,33.95,56.09,75.27,640.47,2070.31,1288.84,497.93,b'IR',25 mA,b'OK Read',09:46:17
1,89.65,b'White',50 mA,3,64,250,155.55,1395.83,3347.32,1072.14,2338.69,4669.86,1512.24,1178.12,3414.75,406.12,1397.61,565.84,3091.29,1412.18,339.95,174.62,83.32,89.65,b'White',50 mA,b'OK Read',09:46:19
1,1093.31,b'IR',50 mA,3,64,250,70.19,62.32,60.94,71.54,108.99,54.28,75.24,123.82,66.44,111.46,157.61,66.22,107.66,143.7,1196.82,3897.52,2668.81,1093.31,b'IR',50 mA,b'OK Read',09:46:20
1,104.26,b'White',100 mA,3,64,250,185.9,1663.45,3797.24,1229.51,2695.18,5387.11,1742.25,1356.79,3926.8,466.59,1710.74,672.3,3637.71,1669.64,403.91,204.29,96.34,104.26,b'White',100 mA,b'OK Read',09:46:23
1,2434.11,b'IR',100 mA,3,64,250,125.2,115.48,111.86,128.76,204.35,97.57,137.04,233.01,120.28,206.67,287.04,120.29,192.7,243.77,1959.07,6343.32,5280.99,2434.11,b'IR',100 mA,b'OK Read',09:46:24
2,24.35,b'White',12.5 mA,1,64,50,37.95,380.35,1419.05,348.75,787.15,1660.65,464.85,365.7,1168.4,126.35,323.55,109,547.35,235.2,74.45,39.95,22.8,24.35,b'White',12.5 mA,b'OK Read',10:13:19
2,219.25,b'IR',12.5 mA,1,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,29.35,36.55,16.75,27.15,38.5,332.95,1044.3,579.35,219.25,b'IR',12.5 mA,b'OK Read',10:13:20
2,43.85,b'White',25 mA,1,64,50,75.9,829.45,2587.7,643.8,1532.65,3227.6,902.85,707.9,2245.2,241.4,668,226.35,1225.85,530.3,153.35,79.9,42.3,43.85,b'White',25 mA,b'OK Read',10:13:22
2,482.35,b'IR',25 mA,1,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,60.1,34.35,56.4,88.7,33.55,58.8,77,679,2157.05,1243.25,482.35,b'IR',25 mA,b'OK Read',10:13:23
2,73.1,b'White',50 mA,1,64,50,137.55,1567.2,4094.4,1041.75,2584.65,5460.1,1528.9,1196.4,3774.45,401.6,1189.9,421.25,2410.95,1060.65,280.35,148.35,71.6,73.1,b'White',50 mA,b'OK Read',10:13:25
2,1042.65,b'IR',50 mA,1,64,50,71.15,64.15,62.6,71.55,109.75,58.15,75.25,122.75,68.75,112.8,146.15,64.95,113.1,153.95,1301.1,4171.45,2587.45,1042.65,b'IR',50 mA,b'OK Read',10:13:26
2,87.7,b'White',100 mA,1,64,50,161.25,1846.75,4599.45,1184.8,2959.3,6238.75,1746.55,1363.6,4307.1,458,1466.5,509.25,2899.5,1278.75,337.3,171.2,84.6,87.7,b'White',100 mA,b'OK Read',10:13:28
2,2294.75,b'IR',100 mA,1,64,50,132.8,119.15,121.05,134.15,211.9,106.6,142.4,237.7,131.75,216.6,297.45,123.65,208.1,273.7,2282.35,7264.35,5217.2,2294.75,b'IR',100 mA,b'OK Read',10:13:29
2,24.35,b'White',12.5 mA,1,64,100,37.95,382.65,1423.225,350.975,789.025,1655.8,463.5,364.4,1165.55,125.225,365.325,119.45,646.85,282.275,85.425,42.8,24.4,24.35,b'White',12.5 mA,b'OK Read',10:13:31
2,221.675,b'IR',12.5 mA,1,64,100,16.6,16.05,14.6,17.875,26.5,14.55,18.8,28.725,17.175,28.2,46.975,15.725,27.15,38.5,324.175,1032.875,580.95,221.675,b'IR',12.5 mA,b'OK Read',10:13:32
2,43.85,b'White',25 mA,1,64,100,75.875,831.725,2598.125,648.3,1534.525,3219.525,900.15,706.6,2245.2,240.3,694.1,246.25,1381.9,605.15,166.475,85.6,43.95,43.85,b'White',25 mA,b'OK Read',10:13:34
2,484.775,b'IR',25 mA,1,64,100,35.575,32.075,31.3,35.775,54.875,29.075,37.625,61.375,34.375,57.525,73.075,32.475,56.55,76.975,665.875,2131.375,1243.275,484.775,b'IR',25 mA,b'OK Read',10:13:34
2,77.95,b'White',50 mA,1,64,100,139.9,1578.675,4127.8,1057.375,2599.8,5476.275,1532.925,1199.025,3794.5,403.875,1262.95,463.15,2619.05,1159,300.075,154.075,74.85,77.95,b'White',50 mA,b'OK Read',10:13:36
2,1057.25,b'IR',50 mA,1,64,100,68.775,61.875,62.6,71.525,109.75,56.55,75.225,122.775,68.725,112.8,143.525,64.975,110.825,147.55,1266.025,4071.575,2582.55,1057.25,b'IR',50 mA,b'OK Read',10:13:37
2,90.125,b'White',100 mA,1,64,100,165.975,1860.5,4641.175,1198.225,2972.575,6261.375,1751.925,1368.8,4321.425,461.4,1547.4,555.35,3082.7,1370.7,354.85,182.6,86.25,90.125,b'White',100 mA,b'OK Read',10:13:39
2,2338.625,b'IR',100 mA,1,64,100,128.05,116.85,116.875,131.9,208.125,103.375,138.375,232.5,126,213.225,292.25,120.5,201.3,260.875,2161.9,6896.275,5174.9,2338.625,b'IR',100 mA,b'OK Read',10:13:40
2,24.367,b'White',12.5 mA,1,64,150,37.933,383.4,1423.233,351.717,788.4,1655.267,463.067,363.967,1162.683,126.35,379.233,127.133,673.983,295.1,89.083,43.75,24.95,24.367,b'White',12.5 mA,b'OK Read',10:13:42
2,222.5,b'IR',12.5 mA,1,64,150,17.383,15.283,15.3,17.883,26.483,14,17.917,28.733,17.183,28.583,34.8,16.067,28.65,37.067,321.25,1027.167,580.417,222.5,b'IR',12.5 mA,b'OK Read',10:13:43
2,45.467,b'White',25 mA,1,64,150,75.883,830.967,2598.833,648.283,1532.633,3214.683,899.25,705.3,2243.283,240.667,706.283,254.983,1391.7,611.567,170.85,87.5,44.483,45.467,b'White',25 mA,b'OK Read',10:13:45
2,487.217,b'IR',25 mA,1,64,150,34.783,30.55,30.6,37.25,54.233,28,37.617,60.95,34.367,57.15,85.233,32.833,57.3,75.55,658.567,2113.3,1243.267,487.217,b'IR',25 mA,b'OK Read',10:13:46
2,79.583,b'White',50 mA,1,64,150,142.267,1582.5,4138.933,1062.6,2603.6,5482.733,1535.167,1200.75,3793.533,404.617,1325.583,475.733,2628.083,1166.117,305.2,155.983,75.95,79.583,b'White',50 mA,b'OK Read',10:13:48
2,1067,b'IR',50 mA,1,64,150,69.55,62.633,61.217,71.533,108.483,54.917,74.333,121.9,68.733,112.067,158.3,64.267,110.067,146.833,1244.133,4009.75,2578.767,1067,b'IR',50 mA,b'OK Read',10:13:49
2,90.95,b'White',100 mA,1,64,150,165.983,1865.083,4660.65,1205.667,2976.983,6277.533,1754.617,1372.3,4331.917,461.783,1560.433,562.35,3074.4,1368.55,359.217,182.6,86.783,90.95,b'White',100 mA,b'OK Read',10:13:51
2,2366.233,b'IR',100 mA,1,64,150,126.467,116.083,115.467,129.65,205.617,101.233,136.133,230.75,124.1,210.583,271.383,118.75,199.033,252.333,2083.783,6678.483,5144.517,2366.233,b'IR',100 mA,b'OK Read',10:13:52
2,24.363,b'White',12.5 mA,1,64,200,37.938,382.637,1422.188,350.975,787.138,1654.188,462.837,363.75,1161.263,126.35,360.1,127.312,663.812,290.812,88.713,44.225,25.225,24.363,b'White',12.5 mA,b'OK Read',10:13:54
2,224.113,b'IR',12.5 mA,1,64,200,16.6,14.887,14.613,17.887,25.55,13.725,18.137,29.387,17.188,28.2,45.663,16.238,28.275,37.425,319.8,1024.312,581.763,224.113,b'IR',12.5 mA,b'OK Read',10:13:54
2,45.062,b'White',25 mA,1,64,200,75.875,829.438,2597.088,647.175,1530.75,3210.65,898.8,704.65,2238.037,240.85,731.938,253.062,1362.675,597.675,169.75,85.6,44.75,45.062,b'White',25 mA,b'OK Read',10:13:56
2,489.65,b'IR',25 mA,1,64,200,35.562,30.938,31.3,36.888,53.925,28.275,37.612,60.737,34.362,56.975,83.5,33.013,56.538,75.912,653.825,2101.412,1243.275,489.65,b'IR',25 mA,b'OK Read',10:13:58
2,79.175,b'White',50 mA,1,64,200,142.275,1582.112,4143.45,1065.213,2601.7,5490.012,1536.287,1202.275,3795.925,405,1315.15,470.488,2589.637,1148.3,303.363,155.5,74.862,79.175,b'White',50 mA,b'OK Read',10:14:00
2,1073.088,b'IR',50 mA,1,64,200,68.763,61.862,61.562,71.537,107.85,55.737,73.888,121.475,67.3,111.688,156.562,64.438,108.562,145.412,1225.513,3968.85,2576.05,1073.088,b'IR',50 mA,b'OK Read',10:14:01
2,91.35,b'White',100 mA,1,64,200,167.175,1863.938,4665.163,1209.4,2974.45,6271.875,1755.95,1373.375,4324.288,462.525,1542.175,554.312,3022.762,1345.037,358.125,181.175,87.062,91.35,b'White',100 mA,b'OK Read',10:14:03
2,2383.688,b'IR',100 mA,1,64,200,123.3,115.713,113.737,128.537,203.4,100.15,135.025,228.575,121.713,208.137,267.462,117.888,195.637,248.05,2025,6523.925,5115.488,2383.688,b'IR',100 mA,b'OK Read',10:14:04
2,23.39,b'White',12.5 mA,1,64,250,37.94,384.01,1425.74,352.31,789.4,1656.13,462.7,363.62,1161.54,125.9,376.8,126.16,650.46,283.98,88.49,43.37,24.74,23.39,b'White',12.5 mA,b'OK Read',10:14:06
2,224.12,b'IR',12.5 mA,1,64,250,17.07,14.66,15.03,17.88,25.73,13.57,18.27,29.26,17.18,28.43,45.93,15.93,28.05,36.78,317.17,1021.46,581.28,224.12,b'IR',12.5 mA,b'OK Read',10:14:07
2,44.82,b'White',25 mA,1,64,250,75.88,825.77,2589.37,645.61,1526.58,3204.35,896.92,703.21,2232.59,240.51,719.16,249.81,1332.59,583.35,169.1,84.46,44.91,44.82,b'White',25 mA,b'OK Read',10:14:09
2,491.11,b'IR',25 mA,1,64,250,35.09,31.16,30.89,36.66,53.74,28.43,37.62,60.6,34.37,56.86,72.02,32.69,56.09,75.27,648.35,2090.85,1242.62,491.11,b'IR',25 mA,b'OK Read',10:14:10
2,77.95,b'White',50 mA,1,64,250,142.27,1580.96,4147.83,1065.88,2599.81,5493.72,1537.5,1202.67,3796.21,405.22,1299.49,463.99,2549.38,1126.49,300.52,154.07,74.86,77.95,b'White',50 mA,b'OK Read',10:14:12
2,1077.71,b'IR',50 mA,1,64,250,68.29,61.41,60.94,70.64,107.47,54.92,73.62,121.21,67.58,111.46,156.57,64.13,108.56,143.7,1209.09,3936.32,2575.08,1077.71,b'IR',50 mA,b'OK Read',10:14:13
2,90.62,b'White',100 mA,1,64,250,167.88,1868.75,4678.73,1216.1,2979,6284.63,1756.76,1373.51,4333.45,462.08,1523.9,546.98,2989.06,1323.22,353.96,179.18,86.57,90.62,b'White',100 mA,b'OK Read',10:14:15
2,2396.11,b'IR',100 mA,1,64,250,122.35,114.56,112.69,126.98,201.32,98.86,134.35,227.79,121.42,206.67,283.91,116.94,193.6,243.77,1982.73,6416.36,5091.57,2396.11,b'IR',100 mA,b'OK Read',10:14:16
2,24.35,b'White',12.5 mA,2,64,50,33.2,288.7,1076.8,286.15,681.15,1457.1,464.85,373.55,1013.75,133.1,276.6,113.15,542.8,230.95,70.1,34.25,22.8,24.35,b'White',12.5 mA,b'OK Read',10:14:37
2,219.25,b'IR',12.5 mA,2,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,29.35,36.55,16.75,27.15,38.5,319.8,981.5,582.6,219.25,b'IR',12.5 mA,b'OK Read',10:14:38
2,43.85,b'White',25 mA,2,64,50,66.4,627.8,1974.15,523.1,1324.5,2833.45,905.5,723.6,1958.8,254.95,579.3,232.6,1216.8,526.05,144.55,74.2,42.3,43.85,b'White',25 mA,b'OK Read',10:14:40
2,482.35,b'IR',25 mA,2,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,60.1,34.35,56.4,83.5,33.55,54.3,77,652.75,2025.8,1249.8,482.35,b'IR',25 mA,b'OK Read',10:14:41
2,73.1,b'White',50 mA,2,64,50,113.8,1118.15,3005.05,818.2,2134.35,4591.05,1467.1,1167.65,3150.15,406.1,1028.1,404.45,2257.15,996.5,254.1,125.55,68.35,73.1,b'White',50 mA,b'OK Read',10:14:43
2,1047.5,b'IR',50 mA,2,64,50,71.15,64.15,58.45,71.55,109.75,54.9,75.25,125.4,68.75,112.8,161.8,64.95,108.55,149.7,1252.9,3914.65,2597.2,1047.5,b'IR',50 mA,b'OK Read',10:14:44
2,82.85,b'White',100 mA,2,64,50,132.8,1310.6,3364,921,2429.5,5224.25,1668.65,1329.65,3574,460.25,1195.1,469.45,2714.05,1214.6,302.25,154.05,78.1,82.85,b'White',100 mA,b'OK Read',10:14:46
2,2309.4,b'IR',100 mA,2,64,50,132.8,119.15,116.85,134.15,208.15,103.4,142.4,240.35,126,216.6,276.6,123.65,208.1,265.15,2194.75,6813.55,5240,2309.4,b'IR',100 mA,b'OK Read',10:14:47
2,24.35,b'White',12.5 mA,2,64,100,33.2,288.7,1081,286.15,679.275,1453.875,464.85,372.25,1010.9,132,307.9,117.35,649.1,288.675,81.05,39.95,22.775,24.35,b'White',12.5 mA,b'OK Read',10:14:49
2,224.125,b'IR',12.5 mA,2,64,100,16.6,13.75,14.6,17.875,24.6,12.925,18.8,28.725,17.175,28.2,44.35,15.725,27.15,36.35,313.225,970.1,582.575,224.125,b'IR',12.5 mA,b'OK Read',10:14:50
2,43.85,b'White',25 mA,2,64,100,66.4,625.5,1976.25,525.35,1320.725,2826.975,902.825,720.975,1950.225,252.7,621.05,235.775,1370.6,613.725,159.9,79.9,42.3,43.85,b'White',25 mA,b'OK Read',10:14:52
2,487.225,b'IR',25 mA,2,64,100,35.575,29.775,29.225,35.775,52.975,27.45,37.625,61.375,34.375,57.525,70.45,33.525,56.55,74.85,643.975,2000.125,1248.15,487.225,b'IR',25 mA,b'OK Read',10:14:53
2,73.075,b'White',50 mA,2,64,100,113.825,1108.975,2994.65,813.725,2117.325,4549.025,1453.675,1157.225,3115.775,401.6,1062.025,403.425,2413.225,1090.575,271.6,136.95,66.725,73.075,b'White',50 mA,b'OK Read',10:14:55
2,1062.125,b'IR',50 mA,2,64,100,68.775,61.875,60.525,71.525,107.85,53.3,75.225,124.075,68.725,112.8,156.575,64.975,108.55,145.4,1224.425,3823.325,2592.325,1062.125,b'IR',50 mA,b'OK Read',10:14:56
2,82.825,b'White',100 mA,2,64,100,132.8,1296.85,3351.5,918.775,2406.8,5172.575,1652.5,1315.25,3533.875,455.75,1242.075,469.45,2824.85,1280.875,315.425,159.775,76.475,82.825,b'White',100 mA,b'OK Read',10:14:57
2,2348.375,b'IR',100 mA,2,64,100,128.05,116.85,112.7,131.9,204.35,100.15,138.375,235.1,126,213.225,287.025,121.55,199.025,254.475,2091.8,6476.85,5194.425,2348.375,b'IR',100 mA,b'OK Read',10:14:59
2,22.733,b'White',12.5 mA,2,64,150,33.2,287.167,1080.983,286.133,678.65,1452.8,463.067,370.933,1008.05,131.617,335.75,117.367,661.917,295.1,83.233,41.85,22.783,22.733,b'White',12.5 mA,b'OK Read',10:15:00
2,224.117,b'IR',12.5 mA,2,64,150,17.383,15.283,13.917,17.883,25.233,12.917,17.917,29.6,17.183,28.583,46.967,16.067,27.133,37.067,311.033,966.3,583.667,224.117,b'IR',12.5 mA,b'OK Read',10:15:01
2,45.467,b'White',25 mA,2,64,150,67.967,623.217,1976.95,526.083,1319.45,2821.6,900.15,718.367,1943.55,251.95,648.883,238.217,1375.117,614.433,162.083,81.8,42.317,45.467,b'White',25 mA,b'OK Read',10:15:03
2,490.467,b'IR',25 mA,2,64,150,34.783,30.55,30.6,35.767,52.983,28,37.617,60.95,34.367,57.15,71.317,32.833,55.783,74.133,636.667,1985.85,1247.617,490.467,b'IR',25 mA,b'OK Read',10:15:04
2,73.083,b'White',50 mA,2,64,150,115.4,1101.333,2988.383,813.717,2106.583,4524.25,1444.717,1151.117,3096.683,399.35,1099.433,407.967,2415.5,1089.15,271.6,136.95,67.267,73.083,b'White',50 mA,b'OK Read',10:15:06
2,1071.867,b'IR',50 mA,2,64,150,69.55,61.1,59.817,71.533,107.217,53.85,74.333,122.767,66.817,112.067,140.917,64.967,108.567,142.55,1201.783,3770.083,2589.617,1071.867,b'IR',50 mA,b'OK Read',10:15:07
2,84.45,b'White',100 mA,2,64,150,134.367,1289.217,3345.933,919.533,2394.2,5145.65,1641.75,1306.983,3509.067,452.75,1282.1,478.517,2812.05,1270.2,318.333,157.883,77.033,84.45,b'White',100 mA,b'OK Read',10:15:09
2,2372.733,b'IR',100 mA,2,64,150,124.883,114.567,111.3,128.167,203.083,98,137.033,233.367,122.183,210.583,287.033,120.15,196.017,248.05,2019.533,6275.217,5162.95,2372.733,b'IR',100 mA,b'OK Read',10:15:10
2,23.137,b'White',12.5 mA,2,64,200,33.2,287.55,1082.037,286.137,679.275,1452.263,463.512,370.938,1006.612,131.988,314.438,120.5,655.888,290.812,84.325,41.375,23.6,23.137,b'White',12.5 mA,b'OK Read',10:15:12
2,224.113,b'IR',12.5 mA,2,64,200,16.6,14.887,14.613,17.887,25.55,13.725,18.137,29.387,17.188,28.2,33.925,16.238,27.137,36.35,308.837,962.962,583.4,224.113,b'IR',12.5 mA,b'OK Read',10:15:13
2,45.062,b'White',25 mA,2,64,200,67.575,623.225,1977.3,527.575,1319.775,2820.525,899.475,717.712,1938.775,252.137,640.612,243.1,1355.888,601.95,160.987,79.888,43.125,45.062,b'White',25 mA,b'OK Read',10:15:15
2,492.087,b'IR',25 mA,2,64,200,35.562,30.938,29.212,35.763,52.975,27.462,37.612,61.388,34.362,56.975,70.45,33.013,55.413,73.775,630.825,1975.862,1247.338,492.087,b'IR',25 mA,b'OK Read',10:15:16
2,71.862,b'White',50 mA,2,64,200,113.812,1072.312,2936.2,800.3,2058.662,4424.637,1411.35,1124.562,3025.562,390.325,1055.513,406.562,2327.287,1041.388,262.85,132.675,65.912,71.862,b'White',50 mA,b'OK Read',10:15:18
2,1076.737,b'IR',50 mA,2,64,200,68.763,60.712,59.475,70.412,105.963,53.312,73.888,122.775,67.3,111.688,157.875,64.963,107.425,142.2,1184.987,3732.037,2585.812,1076.737,b'IR',50 mA,b'OK Read',10:15:19
2,82.825,b'White',100 mA,2,64,200,131.6,1252.175,3281.575,900.9,2333.963,5019.925,1600.787,1274.775,3420.762,441.663,1231.65,477.825,2692.55,1207.112,306.65,152.65,75.675,82.825,b'White',100 mA,b'OK Read',10:15:21
2,2389.775,b'IR',100 mA,2,64,200,123.3,113.412,110.6,127.425,200.562,96.925,135.688,230.525,121.713,208.137,283.125,118.412,193.375,242.7,1964.763,6135.887,5135.012,2389.775,b'IR',100 mA,b'OK Read',10:15:22
2,23.39,b'White',12.5 mA,2,64,250,33.2,287.78,1082.66,286.14,678.9,1453.23,462.7,370.41,1005.75,132.22,331.92,121.55,640.51,282.26,83.23,39.95,23.43,23.39,b'White',12.5 mA,b'OK Read',10:15:24
2,225.09,b'IR',12.5 mA,2,64,250,17.07,14.66,14.19,17.88,25.73,13.57,18.27,29.26,17.18,27.98,34.44,15.93,27.14,35.92,307.53,960.97,583.88,225.09,b'IR',12.5 mA,b'OK Read',10:15:25
2,44.82,b'White',25 mA,2,64,250,68.29,623.22,1980.01,527.57,1318.45,2816,898.53,716.8,1937.05,251.8,603.3,243.52,1327.16,585.91,159.46,78.75,42.96,44.82,b'White',25 mA,b'OK Read',10:15:27
2,493.06,b'IR',25 mA,2,64,250,35.09,30.24,30.05,35.77,52.98,27.14,37.62,61.13,34.37,56.86,83.5,32.69,55.19,73.56,628.2,1967.59,1247.83,493.06,b'IR',25 mA,b'OK Read',10:15:28
2,71.13,b'White',50 mA,2,64,250,110.97,1047.56,2888.21,786.89,2017.03,4335.79,1382.19,1101.32,2958.84,381.75,1014.54,401.96,2235.46,992.2,253.21,127.82,64.44,71.13,b'White',50 mA,b'OK Read',10:15:30
2,1080.64,b'IR',50 mA,2,64,250,68.29,60.49,58.43,69.75,105.2,52.99,73.62,122.77,66.44,111.46,154.48,64.55,107.66,140.28,1171.41,3702.36,2582.89,1080.64,b'IR',50 mA,b'OK Read',10:15:31
2,80.88,b'White',100 mA,2,64,250,128.05,1217.11,3224.61,884.36,2281.93,4905.71,1563.84,1244.99,3340.3,431.39,1180.5,469.02,2582.86,1147.02,294.39,146.09,73.56,80.88,b'White',100 mA,b'OK Read',10:15:33
2,2400.01,b'IR',100 mA,2,64,250,122.35,112.73,109.35,126.08,198.3,95.63,134.89,229.35,120.28,206.67,261.99,117.78,191.79,239.5,1921.4,6036.31,5110.45,2400.01,b'IR',100 mA,b'OK Read',10:15:34
2,24.35,b'White',12.5 mA,3,64,50,37.95,426.15,1469.15,402.4,859.05,1696.2,462.15,350.05,1019.5,112.8,287.05,119.45,529.25,218.1,70.1,34.25,26.05,24.35,b'White',12.5 mA,b'OK Read',10:15:52
2,219.25,b'IR',12.5 mA,3,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,27.05,46.95,14.65,27.15,38.5,319.8,1027.15,579.35,219.25,b'IR',12.5 mA,b'OK Read',10:15:52
2,48.7,b'White',25 mA,3,64,50,80.6,916.5,2679.5,737.7,1668.85,3292.25,900.15,676.55,1964.55,214.35,563.65,245.2,1148.95,487.55,140.2,74.2,45.55,48.7,b'White',25 mA,b'OK Read',10:15:54
2,482.35,b'IR',25 mA,3,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,60.1,34.35,56.4,73.05,33.55,54.3,77,652.75,2111.4,1240,482.35,b'IR',25 mA,b'OK Read',10:15:55
2,68.2,b'White',50 mA,3,64,50,123.3,1420.6,3672.85,1032.8,2387.9,4729.95,1292.45,969.15,2806.5,304.6,871.55,373.05,1841,791.2,214.65,108.4,65.1,68.2,b'White',50 mA,b'OK Read',10:15:57
2,1047.5,b'IR',50 mA,3,64,50,71.15,64.15,62.6,71.55,109.75,58.15,75.25,122.75,68.75,112.8,161.8,64.95,113.1,149.7,1252.9,4085.85,2580.95,1047.5,b'IR',50 mA,b'OK Read',10:15:58
2,77.95,b'White',100 mA,3,64,50,142.25,1640.55,4086.05,1153.5,2698.2,5340.6,1459.05,1094.55,3161.6,345.2,1069.85,429.6,2189.3,953.7,249.7,131.25,74.85,77.95,b'White',100 mA,b'OK Read',10:16:00
2,2304.5,b'IR',100 mA,3,64,50,128.05,119.15,116.85,134.15,211.9,106.6,142.4,237.7,131.75,214.35,276.6,123.65,208.1,269.45,2194.75,7121.7,5207.45,2304.5,b'IR',100 mA,b'OK Read',10:16:01
2,24.35,b'White',12.5 mA,3,64,100,40.3,423.875,1469.15,402.375,855.25,1689.725,462.175,348.725,1016.625,112.8,323.575,123.65,606.125,260.875,76.675,39.95,26.025,24.35,b'White',12.5 mA,b'OK Read',10:16:03
2,221.675,b'IR',12.5 mA,3,64,100,16.6,16.05,14.6,17.875,26.5,14.55,17.475,28.725,17.175,28.2,46.975,15.725,27.15,36.35,313.225,1012.9,580.95,221.675,b'IR',12.5 mA,b'OK Read',10:16:04
2,48.725,b'White',25 mA,3,64,100,80.625,916.5,2681.6,739.95,1665.1,3285.775,897.45,675.25,1958.825,214.35,647.125,251.475,1291.425,562.4,151.125,79.9,47.2,48.725,b'White',25 mA,b'OK Read',10:16:06
2,487.225,b'IR',25 mA,3,64,100,35.575,32.075,31.3,35.775,54.875,29.075,37.625,61.375,34.375,56.4,83.5,32.475,56.55,74.85,643.975,2088.575,1243.275,487.225,b'IR',25 mA,b'OK Read',10:16:06
2,77.95,b'White',50 mA,3,64,100,139.9,1622.2,4050.575,1146.8,2662.25,5269.5,1441.575,1081.475,3127.225,340.7,1103.775,431.725,2291.1,1011.45,256.275,134.1,73.225,77.95,b'White',50 mA,b'OK Read',10:16:08
2,1059.7,b'IR',50 mA,3,64,100,68.775,61.875,60.525,71.525,109.75,56.55,73.9,122.775,68.725,111.675,143.525,64.975,108.55,145.4,1224.425,3994.525,2579.3,1059.7,b'IR',50 mA,b'OK Read',10:16:09
2,90.125,b'White',100 mA,3,64,100,163.625,1894.875,4528.475,1292.1,3021.75,5985.125,1637.725,1227.75,3542.475,385.825,1299.5,506.125,2700.475,1199.625,302.275,156.925,84.625,90.125,b'White',100 mA,b'OK Read',10:16:11
2,2343.5,b'IR',100 mA,3,64,100,125.675,116.85,116.875,131.9,210.025,103.375,138.375,233.8,126,212.075,271.375,120.5,199.025,256.6,2091.8,6767.875,5165.125,2343.5,b'IR',100 mA,b'OK Read',10:16:12
2,25.983,b'White',12.5 mA,3,64,150,39.517,423.117,1470.533,402.383,855.25,1688.65,462.167,348.3,1015.683,112.817,321.833,127.133,642.317,282.267,81.767,41.85,26.033,25.983,b'White',12.5 mA,b'OK Read',10:16:14
2,222.5,b'IR',12.5 mA,3,64,150,17.383,15.283,15.3,17.883,26.483,14,17.917,29.6,17.183,27.833,45.233,16.067,27.133,37.067,311.033,1008.15,580.417,222.5,b'IR',12.5 mA,b'OK Read',10:16:15
2,48.717,b'White',25 mA,3,64,150,82.2,916.5,2685.083,742.183,1663.833,3278.233,896.567,674.833,1953.083,215.1,643.65,258.467,1319.317,581.633,159.167,81.8,46.65,48.717,b'White',25 mA,b'OK Read',10:16:17
2,488.833,b'IR',25 mA,3,64,150,34.783,30.55,30.6,35.767,54.233,28,37.617,60.95,34.367,56.4,71.317,32.833,55.783,74.133,636.667,2073.35,1241.1,488.833,b'IR',25 mA,b'OK Read',10:16:18
2,79.583,b'White',50 mA,3,64,150,142.267,1631.367,4080.5,1156.483,2672.967,5292.117,1449.183,1087.567,3134.867,342.2,1137.717,447.783,2340.1,1037.817,265.767,136.95,74.85,79.583,b'White',50 mA,b'OK Read',10:16:20
2,1068.617,b'IR',50 mA,3,64,150,67.967,62.633,61.217,71.533,109.75,56,74.333,121.9,66.817,111.3,156.567,64.967,108.567,143.983,1203.25,3939.367,2577.683,1068.617,b'IR',50 mA,b'OK Read',10:16:21
2,90.95,b'White',100 mA,3,64,150,167.567,1907.85,4564.65,1304.033,3037.533,6014.75,1647.133,1235.583,3556.8,388.067,1285.583,528.117,2744.183,1220.3,312.5,159.783,85.7,90.95,b'White',100 mA,b'OK Read',10:16:23
2,2366.233,b'IR',100 mA,3,64,150,123.3,116.083,114.083,129.65,206.867,101.233,136.133,230.75,124.1,209.083,290.517,118.75,196.017,248.05,2022.45,6554.833,5131.5,2366.233,b'IR',100 mA,b'OK Read',10:16:23
