Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
1A,2,64,100,3260.425,604.9,102.25,96.125,107.85,116.3,79.275,100.575,68.725,89.125,93.95,92.2,262.35,295.1,1123.65,1934.5,1402.75,448.225,b'UV IR',25 mA,b'OK Read',10:58:16
1A,2,64,100,3120.525,1271.65,2533.45,1064.1,3542.1,6965.7,2369.925,2221.7,9141.15,724.25,923.725,546.975,1560.575,866.05,1412.8,2037.2,1489,535.925,b'White UV IR',25 mA,b'OK Read',10:58:18
1A,2,64,100,253.725,1519.1,4296.825,1763.8,6516.55,12954.05,4343.55,4011.075,16924.85,1208.225,1536.95,893.825,2675.575,1308.675,725.025,308.15,206.675,182.7,b'White',50 mA,b'OK Read',10:58:19
1A,2,64,100,97.225,87.075,91.825,84.95,138.125,119.55,96.725,142.375,97.375,126.35,146.125,95.35,282.7,352.825,1986.675,3600.775,2852.7,928.15,b'IR',50 mA,b'OK Read',10:58:20
1A,2,64,100,4360.65,751.525,85.55,80.475,62.45,98.55,51.05,49.625,31.5,41.75,31.325,70.2,217.125,220.25,162.1,97,50.45,29.225,b'UV',50 mA,b'OK Read',10:58:21
1A,2,64,100,315.375,1576.375,4346.925,1830.85,6628.2,13023.525,4402.65,4118.175,17007.9,1313.125,1732.65,959.825,2797.725,1469.05,2543.025,3803.375,3012.175,1096.225,b'White IR',50 mA,b'OK Read',10:58:22
1A,2,64,100,3914.875,2133.15,4346.925,1817.45,6509,12924.975,4347.575,4016.3,16858.975,1224,1638.725,946.2,2761.525,1347.175,733.775,311,213.175,194.875,b'White UV',50 mA,b'OK Read',10:58:23
1A,2,64,100,3753.625,705.7,135.65,136.375,168.4,147,116.875,161.95,105.95,146.65,182.65,129.925,325.675,372.075,1984.475,3595.075,2857.575,940.325,b'UV IR',50 mA,b'OK Read',10:58:25
1A,2,64,100,3322.075,2082.75,4359.45,1866.625,6579,12936.3,4385.175,4105.125,16879.025,1317.65,1750.925,992.325,2833.9,1481.9,2499.225,3763.425,3008.925,1108.4,b'White UV IR',50 mA,b'OK Read',10:58:26
1A,2,64,100,327.225,2062.125,5363.225,2255.6,8357.625,16722.85,5607.775,5174.825,21770.35,1539.875,2095.375,1167.3,3505.625,1682.9,891.475,373.775,252.225,233.85,b'White',100 mA,b'OK Read',10:58:27
1A,2,64,100,149.375,135.175,141.9,140.825,238.4,164.775,157.2,246.85,160.375,225.625,287.025,151.95,379.975,470.45,3270.225,5994.65,5633.8,2000,b'IR',100 mA,b'OK Read',10:58:28
1A,2,64,100,5015.125,854.65,93.9,89.425,68.125,103.375,55.075,53.55,34.375,46.25,36.525,77.55,226.175,224.525,164.275,97,52.075,31.675,b'UV',100 mA,b'OK Read',10:58:29
1A,2,64,100,391.25,1803.225,4733,2052.175,7305.575,14359.475,4880.95,4609.275,18734.75,1511.675,2027.525,1107.575,3189,1712.825,3852.875,6200.075,5799.775,2185.15,b'White IR',100 mA,b'OK Read',10:58:30
1A,2,64,100,4294.275,2650.975,5275.575,2251.125,8124.875,16234.975,5458.65,5037.7,21146.05,1517.325,2092.75,1193.5,3496.575,1676.475,882.725,368.075,255.5,241.175,b'White UV',100 mA,b'OK Read',10:58:32
1A,2,64,100,3559.2,717.15,181.55,190.025,266.8,189,174.65,263.825,168.95,243.675,305.3,184.425,418.425,485.4,3241.75,5957.55,5635.425,2017.05,b'UV IR',100 mA,b'OK Read',10:58:33
1A,2,64,100,2980.625,2213.35,4693.35,2056.65,7169.35,14057.4,4792.275,4523.075,18336.7,1495.875,2014.475,1119.1,3150.55,1691.45,3675.45,6026.025,5747.7,2209.5,b'White UV IR',100 mA,b'OK Read',10:58:34
1A,2,64,150,90.1,360.483,1370.367,543.967,1781.15,3566.85,1201.083,1118.033,4704.217,345.2,410.55,261.267,827.783,488.967,309.567,152.167,86.783,61.717,b'White',12.5 mA,b'OK Read',10:58:35
1A,2,64,150,50.583,44.3,47.3,32.783,52.983,79.7,43.883,53.983,40.1,42.867,41.75,44.017,194.5,236.65,614.767,977.717,675.883,211.133,b'IR',12.5 mA,b'OK Read',10:58:37
1A,2,64,150,2464.483,458.25,64,50.667,46.667,84,39.417,38.317,28.633,30.083,34.8,50.3,194.5,209.567,159.167,95.1,47.733,24.367,b'UV',12.5 mA,b'OK Read',10:58:38
1A,2,64,150,105.917,374.233,1377.317,555.883,1820.25,3599.15,1223.483,1150.25,4744.3,373.033,466.217,276.633,853.417,526.033,776.85,1042.383,720.367,256.6,b'White IR',12.5 mA,b'OK Read',10:58:40
1A,2,64,150,2497.683,783.617,1394.017,573.767,1810.15,3600.233,1219,1134.583,4730.933,360.25,427.95,285.717,859.45,503.233,315.417,154.067,92.217,69.833,b'White UV',12.5 mA,b'OK Read',10:58:41
1A,2,64,150,2455,467.417,77.917,67.067,73.167,96.933,56.433,66.183,45.817,55.65,67.85,66.367,221.65,248.05,627.9,987.217,680.217,217.617,b'UV IR',12.5 mA,b'OK Read',10:58:42
1A,2,64,150,2440.767,786.667,1405.15,590.167,1837.9,3616.383,1236.017,1161.567,4755.767,385.067,457.517,300.383,885.083,540.3,779.767,1044.283,724.7,264.717,b'White UV IR',12.5 mA,b'OK Read',10:58:44
1A,2,64,150,145.433,734.733,2468.05,988.083,3458.85,6905.383,2317.983,2149,9085.767,653.55,835.017,481.317,1459.55,768.383,455.6,207.333,129.1,105.567,b'White',25 mA,b'OK Read',10:58:46
1A,2,64,150,66.4,59.567,62.6,50.667,82,93.7,61.8,84.467,61.1,71.45,76.55,61.467,226.167,277.983,1106.867,1915.467,1396.25,440.117,b'IR',25 mA,b'OK Read',10:58:47
1A,2,64,150,3465.133,615.583,76.517,65.567,55.5,90.467,44.783,43.533,30.55,36.85,27.833,60.783,205.067,213.833,160.633,95.1,48.817,27.617,b'UV',25 mA,b'OK Read',10:58:48
1A,2,64,150,177.05,760.7,2490.317,1020.867,3515.617,6930.15,2352.017,2203.85,9139.233,707.7,901.117,514.15,1516.85,846.8,1404.767,2029.6,1481.95,527.817,b'White IR',25 mA,b'OK Read',10:58:50
1A,2,64,150,3316.533,1277,2501.45,1029.817,3468.933,6905.383,2331.417,2160.317,9085.767,669.35,862.85,518.333,1509.3,789.767,462.9,209.233,135.617,115.3,b'White UV',25 mA,b'OK Read',10:58:51
1A,2,64,150,3272.267,609.467,101.567,96.867,108.483,115.233,78.817,99.267,66.817,88.75,107.85,91.517,259.333,292.25,1111.25,1917.367,1400.583,449.867,b'UV IR',25 mA,b'OK Read',10:58:52
1A,2,64,150,3137.9,1277,2536.233,1068.567,3538.317,6952.767,2365.45,2219.533,9129.683,723.5,923.733,547.683,1560.567,866.75,1397.467,2020.083,1489.55,540.8,b'White UV IR',25 mA,b'OK Read',10:58:54
1A,2,64,150,252.933,1516.817,4308.667,1769.017,6503.95,12900.75,4326.967,3998.45,16865.667,1205.583,1536.083,893.467,2673.317,1310.117,730.117,311.95,206.133,183.517,b'White',50 mA,b'OK Read',10:58:56
1A,2,64,150,98.017,87.067,90.433,83.45,137.5,119.533,96.733,141.933,99.283,126.35,161.783,95,284.967,356.4,1950.9,3538.017,2847.817,935.45,b'IR',50 mA,b'OK Read',10:58:57
1A,2,64,150,4369.35,756.117,86.25,80.483,63.067,98,51.05,49.633,34.367,42.117,46.967,70.55,218.633,223.817,167.933,102.717,50.983,29.233,b'UV',50 mA,b'OK Read',10:58:58
1A,2,64,150,314.583,1567.217,4342.05,1828.617,6602.333,12963.217,4387.867,4103.817,16959.217,1309.367,1751.8,959.133,2796.967,1466.917,2511.633,3747.25,3006.2,1099.483,b'White IR',50 mA,b'OK Read',10:59:00
1A,2,64,150,3921.983,2127.817,4351.783,1819.683,6479.983,12850.133,4326.067,3997.583,16810.3,1219.867,1577.833,944.467,2756.25,1347.167,738.883,315.75,212.633,194.883,b'White UV',50 mA,b'OK Read',10:59:01
1A,2,64,150,3760.75,711.817,134.95,137.117,167.767,146.467,116.433,161.083,106.917,146.65,180.917,130.633,325.683,373.5,1947.967,3532.3,2851.067,946.817,b'UV IR',50 mA,b'OK Read',10:59:02
1A,2,64,150,3322.85,2074.35,4361.533,1864.383,6559.45,12886.75,4370.85,4091.633,16846.583,1315.383,1755.267,992.667,2828.633,1478.333,2456.133,3705.4,3000.783,1114.1,b'White UV IR',50 mA,b'OK Read',10:59:04
1A,2,64,150,330.383,2057.55,5391.05,2266.783,8334.283,16706.683,5606.883,5173.967,21818.067,1539.5,2101.45,1171.5,3517.683,1690.733,900.967,378.533,253.867,233.867,b'White',100 mA,b'OK Read',10:59:06
1A,2,64,150,147.017,134.417,140.517,138.6,235.883,163.7,155.85,243.8,160.367,222.617,264.417,150.2,376.95,464.733,3151.217,5788.267,5592.567,2018.683,b'IR',100 mA,b'OK Read',10:59:07
1A,2,64,150,5008,859.983,96,90.917,68.117,104.467,55.533,53.117,36.267,46.633,50.45,78.933,229.183,228.1,169.383,102.717,53.167,32.483,b'UV',100 mA,b'OK Read',10:59:08
1A,2,64,150,390.467,1796.35,4737.167,2055.15,7289.817,14358.933,4885.867,4609.717,18792.033,1508.667,1991.867,1112.117,3199.55,1714.967,3741.167,5993.7,5752.05,2202.2,b'White IR',100 mA,b'OK Read',10:59:10
1A,2,64,150,4272.917,2647.167,5293.65,2259.333,8100.917,16206.983,5457.3,5034.633,21159.4,1515.433,2024.917,1198.05,3507.133,1685.033,892.217,376.633,256.033,240.35,b'White UV',100 mA,b'OK Read',10:59:11
1A,2,64,150,3550.5,720.983,180.867,186.283,262.383,187.383,173.767,261.217,168,240.667,300.95,183.717,416.15,479,3107.417,5750.217,5579.55,2036.55,b'UV IR',100 mA,b'OK Read',10:59:13
1A,2,64,150,2981.4,2214.883,4702.383,2059.617,7153.583,14059.55,4794.5,4523.517,18387.283,1492.867,2024.917,1121.9,3155.817,1689.317,3552.783,5830.117,5692.383,2223.317,b'White UV IR',100 mA,b'OK Read',10:59:14
1A,3,64,50,85.35,352.85,1314.7,532.05,1755.9,3560.4,1201.1,1115.4,4748.1,340.7,433.15,253.6,805.15,474.7,293.5,148.35,74.85,58.45,b'White',12.5 mA,b'OK Read',10:59:19
1A,3,64,50,56.9,50.4,50.1,31.3,53,84,43,54.85,45.8,42.85,57.4,44,199.05,243.75,630.85,992.95,670.45,209.5,b'IR',12.5 mA,b'OK Read',10:59:19
1A,3,64,50,2338,449.1,66.8,49.2,49.2,87.25,40.3,39.2,28.65,31.6,20.9,50.3,199.05,213.85,166.45,102.7,48.8,24.35,b'UV',12.5 mA,b'OK Read',10:59:20
1A,3,64,50,109.1,371.2,1356.45,554.4,1805.1,3589.45,1225.25,1152,4765.3,372.3,443.6,276.65,854.9,530.3,784.15,1050,719.3,253.35,b'White IR',12.5 mA,b'OK Read',10:59:21
1A,3,64,50,2432.85,774.45,1364.8,567.8,1789.95,3586.25,1219.9,1133.7,4759.6,358.75,454.05,285,859.45,504.65,324.2,159.8,91.15,68.2,b'White UV',12.5 mA,b'OK Read',10:59:22
1A,3,64,50,2432.85,467.4,79.3,67.05,71.9,96.95,56.45,65.3,45.8,56.4,73.05,67.05,221.65,252.35,630.85,992.95,680.2,219.25,b'UV IR',12.5 mA,b'OK Read',10:59:23
1A,3,64,50,2456.6,788.2,1410.7,594.65,1850.5,3618.55,1236,1162.45,4753.85,385.8,480.15,299.7,882.05,538.85,784.15,1050,725.8,263.1,b'White UV IR',12.5 mA,b'OK Read',10:59:24
1A,3,64,50,147,737.8,2466.65,988.1,3470.2,6920.45,2318.9,2147.25,9101.05,652.05,829.8,479.9,1447.5,765.55,460,211.15,126.95,107.2,b'White',25 mA,b'OK Read',10:59:25
1A,3,64,50,71.15,59.55,62.6,53.65,83.25,93.7,61.8,83.6,63,72.2,93.95,62.85,226.15,282.25,1121.45,1940.2,1396.25,438.5,b'IR',25 mA,b'OK Read',10:59:26
1A,3,64,50,3443,614.05,75.15,67.05,56.75,93.7,45.7,44.4,34.35,36.1,26.1,60.8,208.1,218.1,166.45,97,48.8,29.25,b'UV',25 mA,b'OK Read',10:59:27
1A,3,64,50,180.2,760.7,2487.55,1014.9,3508.05,6939.85,2353.8,2202.1,9164.05,706.2,902.85,513.45,1506.3,846.8,1423.75,2054.35,1480.85,526.2,b'White IR',25 mA,b'OK Read',10:59:28
1A,3,64,50,3300.75,1273.95,2500.05,1028.3,3474,6930.15,2335,2160.3,9112.5,670.1,824.6,515.55,1501.75,786.9,468.75,211.15,136.7,116.95,b'White UV',25 mA,b'OK Read',10:59:28
1A,3,64,50,3220.1,604.9,104.35,98.35,109.75,116.3,80.6,101.9,68.75,90.25,109.6,92.2,262.35,295.1,1125.85,1945.9,1399.5,448.25,b'UV IR',25 mA,b'OK Read',10:59:29
1A,3,64,50,3077.85,1264.75,2525.1,1059.6,3523.2,6959.25,2367.25,2217.8,9152.6,722,923.75,544.9,1551.5,863.9,1419.35,2048.6,1484.1,535.95,b'White UV IR',25 mA,b'OK Read',10:59:30
1A,3,64,50,256.1,1512.25,4278.05,1752.6,6509,12997.7,4358.3,4015,16982.15,1204.85,1529.1,890.7,2650.7,1295.85,727.2,313.85,205.05,185.15,b'White',50 mA,b'OK Read',10:59:31
1A,3,64,50,99.6,91.65,91.8,84.95,140,122.75,99.4,143.65,103.1,126.35,161.8,96.4,284.95,359.25,2015.15,3657.85,2851.05,920.85,b'IR',50 mA,b'OK Read',10:59:32
1A,3,64,50,4282.4,746.95,87.65,80.5,60.55,100.15,51.05,49.65,34.35,42.85,46.95,71.25,217.1,222.4,166.45,102.7,52.05,29.25,b'UV',50 mA,b'OK Read',10:59:33
1A,3,64,50,317.75,1562.65,4315.6,1815.2,6592.25,13033.2,4412.05,4116.9,17027.95,1306.35,1727.45,957.75,2790.95,1471.2,2571.5,3869,3007.3,1086.5,b'White IR',50 mA,b'OK Read',10:59:34
1A,3,64,50,3850.85,2117.1,4323.95,1806.25,6501.4,12975.05,4366.4,4022.85,16942.05,1222.9,1586.55,943.05,2741.2,1338.6,740.35,313.85,211.55,194.9,b'White UV',50 mA,b'OK Read',10:59:35
1A,3,64,50,3694.35,701.1,137.75,138.6,170.3,148.6,118.25,161.95,108.8,146.65,182.65,132.05,330.2,376.35,2015.15,3657.85,2854.3,930.6,b'UV IR',50 mA,b'OK Read',10:59:36
1A,3,64,50,3272.25,2066.7,4332.3,1851,6550.6,12949.2,4393.25,4101.2,16907.65,1313.15,1680.45,989.15,2809.05,1471.2,2540.85,3834.75,3007.3,1096.25,b'White UV IR',50 mA,b'OK Read',10:59:36
1A,3,64,50,322.5,2030.05,5292.25,2217.6,8298.95,16674.4,5591.65,5148.7,21770.35,1527.45,2066.65,1148.45,3415.15,1642.25,889.3,376.65,250.6,233.85,b'White',100 mA,b'OK Read',10:59:38
1A,3,64,50,156.5,142.05,146.1,143.05,242.2,168,161.2,250.75,166.1,227.9,271.4,155.1,384.5,483.25,3395.1,6271.4,5656.6,1973.2,b'IR',100 mA,b'OK Read',10:59:39
1A,3,64,50,4927.4,847.75,96,89.4,68.1,106.6,56.45,52.25,34.35,47.4,36.55,79.65,226.15,226.65,166.45,102.7,52.05,34.1,b'UV',100 mA,b'OK Read',10:59:40
1A,3,64,50,393.6,1778,4682.9,2025.35,7250.7,14286.8,4863.45,4584.45,18671.75,1504.9,1993.6,1096.05,3112.1,1693.6,3982.1,6459.75,5822.55,2153.5,b'White IR',100 mA,b'OK Read',10:59:40
1A,3,64,50,4225.5,2616.6,5208.8,2213.15,8068.1,16186.5,5441.2,5010.25,21111.7,1504.9,1983.15,1173.6,3410.65,1638,880.55,370.9,253.85,238.75,b'White UV',100 mA,b'OK Read',10:59:41
1A,3,64,50,3504.65,714.85,183.65,192.25,268.7,193.85,177.35,266.45,177.55,245.95,287.05,188.6,425.2,500.4,3368.8,6225.75,5659.85,1987.85,b'UV IR',100 mA,b'OK Read',10:59:42
1A,3,64,50,2945.05,2190.45,4666.2,2034.3,7125.85,13999.25,4774.8,4503.5,18270.8,1491.35,1915.3,1108.65,3089.5,1676.5,3833.15,6322.75,5790,2172.95,b'White UV IR',100 mA,b'OK Read',10:59:43
1A,3,64,100,92.475,359.725,1368.975,540.975,1778.625,3566.85,1201.1,1116.725,4710.9,344.075,441,260.925,827.775,489.675,313.225,156.925,87.875,63.35,b'White',12.5 mA,b'OK Read',10:59:45
1A,3,64,100,52.175,45.825,48,33.525,52.975,80.775,44.325,53.55,42.95,42.875,41.75,44,194.5,237.35,617.675,978.65,673.7,211.95,b'IR',12.5 mA,b'OK Read',10:59:45
1A,3,64,100,2449.45,460.55,64.7,51.425,47.3,84,40.3,39.175,31.5,30.45,23.475,51.35,194.5,211.7,162.1,99.875,47.2,24.35,b'UV',12.5 mA,b'OK Read',10:59:46
1A,3,64,100,106.7,375.775,1381.5,556.625,1816.45,3599.15,1223.925,1148.075,4745.25,372.275,469.7,276.625,852.65,526.05,779.775,1044.275,719.275,255.775,b'White IR',12.5 mA,b'OK Read',10:59:47
1A,3,64,100,2480.3,783.6,1398.2,572.275,1805.1,3599.15,1218.55,1132.4,4733.8,358.75,430.55,285.025,857.175,502.525,319.8,156.925,91.125,70.65,b'White UV',12.5 mA,b'OK Read',10:59:48
1A,3,64,100,2442.35,469.7,79.3,67.075,73.8,96.925,56.425,66.6,48.675,56.4,54.8,67.075,221.65,250.2,628.65,990.075,678.6,216.8,b'UV IR',12.5 mA,b'OK Read',10:59:49
1A,3,64,100,2423.375,785.9,1410.725,587.925,1835.375,3613.7,1234.675,1159.825,4745.25,384.7,485.35,299.675,882.05,541,781.975,1047.15,724.15,263.1,b'White UV IR',12.5 mA,b'OK Read',10:59:50
1A,3,64,100,147.025,733.2,2472.925,983.6,3449.375,6907.55,2316.2,2145.95,9086.725,650.925,832.4,479.925,1452,767.675,459.975,211.15,128.55,104.75,b'White',25 mA,b'OK Read',10:59:52
1A,3,64,100,68.775,61.875,64.7,51.425,83.25,95.3,61.8,84.9,63,72.2,91.325,61.825,226.175,280.125,1110.525,1920.225,1394.625,438.5,b'IR',25 mA,b'OK Read',10:59:52
1A,3,64,100,3476.2,620.925,77.225,67.075,54.875,92.075,45.675,44.4,34.375,36.1,44.35,61.825,205.825,215.975,164.275,99.875,48.825,26.8,b'UV',25 mA,b'OK Read',10:59:53
1A,3,64,100,177.85,765.275,2510.475,1021.625,3519.4,6952.775,2352.475,2203.425,9126.825,706.2,861.1,513.45,1508.55,844.65,1408.4,2031.5,1482.5,528.625,b'White IR',25 mA,b'OK Read',10:59:55
1A,3,64,100,3357.625,1289.975,2533.45,1032.8,3483.45,6941.475,2336.35,2166.85,9098.175,672.35,861.1,516.6,1504.025,789.05,466.55,214,135.075,114.5,b'White UV',25 mA,b'OK Read',10:59:56
1A,3,64,100,3279.375,614.05,102.25,98.35,107.85,116.3,77.925,99.275,68.725,89.125,109.6,92.2,262.35,295.1,1114.9,1923.075,1406,450.675,b'UV IR',25 mA,b'OK Read',10:59:57
1A,3,64,100,3127.625,1276.225,2550.15,1064.1,3542.1,6965.7,2367.25,2220.4,9135.4,724.25,918.525,545.925,1553.775,863.9,1404.025,2025.8,1490.625,538.375,b'White UV IR',25 mA,b'OK Read',10:59:58
1A,3,64,100,253.725,1521.4,4323.975,1763.8,6520.35,12962.15,4340.85,4011.075,16913.4,1207.075,1589.15,889.625,2650.7,1300.125,727.2,311,205.05,182.7,b'White',50 mA,b'OK Read',11:00:00
1A,3,64,100,99.6,87.075,91.825,84.95,138.125,121.15,96.725,142.375,100.225,126.35,146.125,94.3,284.975,354.975,1964.775,3572.25,2854.325,930.575,b'IR',50 mA,b'OK Read',11:00:00
1A,3,64,100,4374.875,758.4,87.65,80.475,62.45,98.55,49.7,48.325,34.375,41.75,46.975,70.2,217.125,222.4,166.475,102.725,50.45,29.225,b'UV',50 mA,b'OK Read',11:00:02
1A,3,64,100,315.375,1571.8,4365.7,1828.625,6622.525,13013.825,4399.975,4114.275,16967.8,1310.875,1727.45,954.6,2772.85,1456.225,2523.3,3777.675,3012.175,1098.675,b'White IR',50 mA,b'OK Read',11:00:03
1A,3,64,100,3943.325,2140.025,4376.125,1821.925,6518.45,12929.825,4344.875,4016.3,16864.725,1224,1568.275,939.925,2732.125,1332.2,735.975,313.85,213.175,194.875,b'White UV',50 mA,b'OK Read',11:00:04
1A,3,64,100,3774.975,712.575,135.65,136.375,168.4,147,115.55,160.65,108.825,146.65,182.65,129.925,325.675,372.075,1964.775,3566.55,2862.45,942.75,b'UV IR',50 mA,b'OK Read',11:00:05
1A,3,64,100,3341.05,2089.625,4386.575,1868.85,6586.575,12941.15,4386.525,4105.125,16887.625,1317.65,1735.275,987.075,2804.5,1466.925,2477.325,3737.75,3015.425,1110.85,b'White UV IR',50 mA,b'OK Read',11:00:06
1A,3,64,100,329.6,2066.7,5394.525,2260.075,8363.3,16740.6,5607.775,5177.45,21793.25,1541,2069.275,1161.025,3469.45,1665.8,895.875,376.625,252.225,233.85,b'White',100 mA,b'OK Read',11:00:08
1A,3,64,100,149.375,137.475,141.9,140.825,238.4,164.775,155.85,245.55,163.225,224.5,266.15,151.95,379.975,468.3,3224.225,5940.45,5648.45,2009.75,b'IR',100 mA,b'OK Read',11:00:09
1A,3,64,100,5067.275,863.8,96,89.425,68.125,103.375,53.75,52.25,37.225,46.25,36.525,77.55,226.175,226.675,168.65,102.725,52.075,31.675,b'UV',100 mA,b'OK Read',11:00:10
1A,3,64,100,393.625,1807.8,4766.375,2058.875,7322.6,14378.85,4884.975,4613.2,18746.2,1512.8,2009.25,1103.4,3157.325,1697.875,3817.825,6143.025,5816.05,2192.45,b'White IR',100 mA,b'OK Read',11:00:11
1A,3,64,100,4332.2,2671.6,5319.4,2257.825,8143.8,16254.375,5460,5041.6,21140.325,1518.45,2061.45,1185.125,3458.125,1657.25,882.725,370.925,253.85,241.175,b'White UV',100 mA,b'OK Read',11:00:12
1A,3,64,100,3590.025,724.025,183.65,190.025,264.9,189,173.3,262.525,168.95,242.55,305.3,184.425,418.425,485.4,3200.125,5903.35,5646.8,2026.8,b'UV IR',100 mA,b'OK Read',11:00:13
1A,3,64,100,3018.55,2229.4,4741.325,2067.825,7193.95,14084.85,4793.6,4532.225,18333.825,1498.15,1915.325,1113.875,3121.15,1674.35,3640.4,5980.375,5763.975,2214.375,b'White UV IR',100 mA,b'OK Read',11:00:14
1A,3,64,150,91.683,362.017,1382.883,546.95,1786.183,3571.15,1199.3,1118.033,4704.217,345.2,433.167,260.567,827.783,490.4,313.95,155.983,86.783,61.717,b'White',12.5 mA,b'OK Read',11:00:16
1A,3,64,150,50.583,44.3,47.3,32.783,52.983,79.7,42.1,53.117,42,42.867,55.667,43.317,196.017,238.067,611.85,972,678.05,212.75,b'IR',12.5 mA,b'OK Read',11:00:17
1A,3,64,150,2486.617,462.833,64,50.667,46.667,84,37.617,37.45,30.55,30.083,22.617,50.3,194.5,210.983,163.55,98.917,46.65,24.367,b'UV',12.5 mA,b'OK Read',11:00:19
1A,3,64,150,105.917,377.3,1389.85,560.367,1826.55,3604.55,1222.583,1150.25,4750.033,373.033,467.95,275.933,853.417,527.467,773.933,1038.583,722.533,258.217,b'White IR',12.5 mA,b'OK Read',11:00:20
1A,3,64,150,2521.383,791.25,1406.533,578.25,1818.983,3606.7,1219,1135.45,4732.85,361,426.2,285.017,859.45,504.65,318.333,157.883,91.133,69.833,b'White UV',12.5 mA,b'OK Read',11:00:21
1A,3,64,150,2483.45,473.533,77.917,67.067,73.167,96.933,54.633,64.433,47.733,55.65,67.85,65.667,223.15,250.9,624.983,983.417,682.383,219.25,b'UV IR',12.5 mA,b'OK Read',11:00:23
1A,3,64,150,2467.633,794.3,1419.067,593.15,1846.733,3621.767,1235.133,1162.45,4755.767,386.567,455.783,299.683,885.083,540.3,776.85,1040.483,726.867,264.717,b'White UV IR',12.5 mA,b'OK Read',11:00:24
1A,3,64,150,147.017,739.317,2493.1,994.05,3473.983,6916.15,2317.083,2149.867,9083.867,654.3,831.533,480.617,1456.533,768.383,459.983,211.133,128.017,105.567,b'White',25 mA,b'OK Read',11:00:26
1A,3,64,150,66.4,59.567,62.6,50.667,82,93.7,60.017,82.717,63,71.45,76.55,60.783,226.167,279.417,1098.1,1905.967,1401.667,441.733,b'IR',25 mA,b'OK Read',11:00:27
1A,3,64,150,3537.85,626.283,76.517,67.067,55.5,91.533,43.883,42.667,32.45,36.85,27.833,60.783,206.567,218.117,165,100.817,48.817,27.617,b'UV',25 mA,b'OK Read',11:00:29
1A,3,64,150,178.633,766.8,2518.133,1028.317,3530.75,6950.617,2351.133,2206.467,9127.783,708.45,899.383,513.45,1515.333,846.8,1396,2016.283,1487.367,531.067,b'White IR',25 mA,b'OK Read',11:00:30
1A,3,64,150,3384.517,1293.8,2530.667,1040.25,3486.6,6929.083,2331.417,2163.8,9081.95,671.6,821.1,517.633,1507.8,791.2,467.283,213.033,135.617,115.3,b'White UV',25 mA,b'OK Read',11:00:32
1A,3,64,150,3308.633,617.117,101.567,96.867,108.483,116.317,77.033,99.267,68.733,88.75,109.6,91.517,262.35,295.1,1102.483,1905.967,1408.183,453.1,b'UV IR',25 mA,b'OK Read',11:00:33
1A,3,64,150,3164.783,1284.633,2552.917,1068.567,3543.367,6958.15,2363.667,2218.65,9125.867,723.5,881.983,546.283,1556.05,863.9,1388.7,2008.683,1491.717,542.433,b'White UV IR',25 mA,b'OK Read',11:00:34
1A,3,64,150,254.517,1518.333,4336.483,1770.5,6512.767,12908.283,4323.383,3997.583,16833.217,1206.333,1577.833,889.983,2653.717,1300.133,727.2,310.05,205.05,183.517,b'White',50 mA,b'OK Read',11:00:36
1A,3,64,150,98.017,87.067,90.433,84.95,137.5,119.533,94.933,141.067,99.283,125.6,161.783,94.3,283.467,353.55,1930.45,3515.183,2856.5,938.7,b'IR',50 mA,b'OK Read',11:00:37
1A,3,64,150,4416.783,765.283,87.65,80.483,63.067,99.083,49.267,47.883,34.367,42.117,45.233,70.55,217.117,222.383,166.467,100.817,50.983,29.233,b'UV',50 mA,b'OK Read',11:00:39
1A,3,64,150,316.167,1574.85,4382.4,1837.567,6625.033,12980.45,4383.4,4106.433,16922.95,1310.117,1748.317,957.033,2777.367,1456.95,2485.35,3718.717,3014.883,1104.35,b'White IR',50 mA,b'OK Read',11:00:40
1A,3,64,150,3964.667,2141.55,4383.783,1824.15,6488.8,12866.283,4325.183,4000.2,16775.933,1220.617,1626.533,939.567,2732.133,1335.767,735.967,313.85,212.633,194.883,b'White UV',50 mA,b'OK Read',11:00:42
1A,3,64,150,3803.417,719.45,136.333,137.117,167.767,146.467,114.65,159.35,106.917,145.9,163.517,129.933,324.183,370.65,1926.067,3509.483,2857.583,950.067,b'UV IR',50 mA,b'OK Read',11:00:43
1A,3,64,150,3371.867,2094.2,4401.867,1874.817,6580.883,12913.683,4372.65,4097.717,16833.217,1315.383,1744.833,988.467,2809.033,1466.917,2431.317,3676.867,3009.467,1118.967,b'White UV IR',50 mA,b'OK Read',11:00:45
1A,3,64,150,330.383,2071.3,5441.133,2280.183,8373.383,16740.067,5612.25,5181.8,21793.25,1542.517,2082.317,1165.917,3492.067,1676.483,896.6,376.633,252.783,233.867,b'White',100 mA,b'OK Read',11:00:46
1A,3,64,150,147.017,134.417,140.517,138.6,235.883,162.617,153.167,242.933,160.367,221.867,285.3,149.5,375.433,460.467,3116.167,5744.517,5607.75,2028.433,b'IR',100 mA,b'OK Read',11:00:47
1A,3,64,150,5110.75,875.267,96,90.917,68.117,104.467,52.85,52.25,36.267,46.633,36.533,78.233,226.167,225.25,167.933,102.717,52.067,32.483,b'UV',100 mA,b'OK Read',11:00:49
